I/V Sweep,id_vds_P
RecordTime,05/30/2023 13:37:40
Device ID,
Count,1
Flag,
Remarks,
vd,vg,id,ig,is,iavdd,ignd
0,0,-0.037322,-1.0892E-09,0.037306000000000006,5.0603999999999994E-07,-4.6137999999999997E-07
0.005,0,-0.037258000000000006,-1.0897E-09,0.037258000000000006,5.0552E-07,-4.6144E-07
0.01,0,-0.037224,-1.0886E-09,0.037222000000000005,5.0472E-07,-4.6156E-07
0.015000000000000001,0,-0.037188000000000006,-1.0901E-09,0.037184,5.0368E-07,-4.6137999999999997E-07
0.02,0,-0.03715,-1.0906E-09,0.037146000000000005,5.0302E-07,-4.6148E-07
0.025,0,-0.037114,-1.0918E-09,0.037118000000000005,5.0242E-07,-4.6164E-07
0.030000000000000002,0,-0.037076000000000005,-1.0905E-09,0.03708,5.0158E-07,-4.6146E-07
0.035,0,-0.037046,-1.0896E-09,0.037044,5.0082E-07,-4.6156E-07
0.04,0,-0.037002,-1.091E-09,0.037002,5.001E-07,-4.6165999999999997E-07
0.045000000000000005,0,-0.036972000000000005,-1.0932E-09,0.03697,4.9942E-07,-4.6162E-07
0.05,0,-0.036934,-1.0923E-09,0.036936000000000004,4.9858E-07,-4.6146E-07
0.055,0,-0.036898,-1.0922E-09,0.036892,4.978E-07,-4.6144E-07
0.060000000000000005,0,-0.036866,-1.0932E-09,0.036858,4.9714E-07,-4.615E-07
0.065,0,-0.036824,-1.0925E-09,0.036824,4.966E-07,-4.616E-07
0.07,0,-0.03679,-1.0915E-09,0.03679,4.9585999999999994E-07,-4.6162E-07
0.075,0,-0.036754,-1.0938E-09,0.036754,4.9529999999999994E-07,-4.6162E-07
0.08,0,-0.036718,-1.0955E-09,0.036716000000000006,4.946E-07,-4.6162E-07
0.085,0,-0.036676,-1.0937E-09,0.036674000000000005,4.9456E-07,-4.6164E-07
0.090000000000000011,0,-0.036640000000000006,-1.0945E-09,0.036644,4.9384E-07,-4.6164E-07
0.095,0,-0.036606000000000007,-1.0954E-09,0.036604000000000005,4.9324E-07,-4.6168E-07
0.1,0,-0.036566,-1.0965E-09,0.036564000000000006,4.9264E-07,-4.6154E-07
0.10500000000000001,0,-0.036528000000000005,-1.0953E-09,0.036534000000000004,4.9184E-07,-4.6146E-07
0.11,0,-0.036494000000000006,-1.0948E-09,0.036494000000000006,4.9122E-07,-4.6154E-07
0.115,0,-0.036458000000000004,-1.0976E-09,0.036454,4.908E-07,-4.6168E-07
0.12000000000000001,0,-0.036416000000000004,-1.0956E-09,0.036414,4.9025999999999994E-07,-4.6158E-07
0.125,0,-0.03638,-1.0949E-09,0.036376000000000006,4.8962E-07,-4.6151999999999997E-07
0.13,0,-0.036338,-1.0965E-09,0.036338,4.8898E-07,-4.615E-07
0.135,0,-0.036300000000000006,-1.0974E-09,0.036304,4.8854E-07,-4.615E-07
0.14,0,-0.03626,-1.0982E-09,0.036262,4.88E-07,-4.6148E-07
0.14500000000000002,0,-0.03622,-1.0995E-09,0.036222000000000004,4.8745999999999995E-07,-4.6162E-07
0.15,0,-0.036180000000000004,-1.0996E-09,0.036178,4.867E-07,-4.6132E-07
0.155,0,-0.036142,-1.1001E-09,0.036146000000000005,4.8616E-07,-4.6134E-07
0.16,0,-0.036096,-1.1004E-09,0.0361,4.8564E-07,-4.614E-07
0.165,0,-0.036062000000000004,-1.1018E-09,0.036058,4.8528E-07,-4.6146E-07
0.17,0,-0.036018,-1.1015E-09,0.036024,4.8474E-07,-4.6136E-07
0.17500000000000002,0,-0.035982,-1.1012E-09,0.035982,4.8436E-07,-4.6137999999999997E-07
0.18000000000000002,0,-0.03594,-1.1014E-09,0.03594,4.8378E-07,-4.6128E-07
