I/V Sweep,id_vds
RecordTime,01/13/2025 12:47:25
Device ID,
Count,2
Flag,
Remarks,
vd,vg,id,ig,is,iavdd,ignd
0,0,3.1927E-10,2.6E-13,-3.2596000000000003E-10,3.211E-07,-3.2102E-07
0.005,0,9.0919E-10,-1.9700000000000003E-12,-9.0603E-10,3.211E-07,-3.21E-07
0.01,0,1.387E-09,-5.8100000000000005E-12,-1.3706E-09,3.2108E-07,-3.2103999999999997E-07
0.015000000000000001,0,1.7773E-09,-7.870000000000001E-12,-1.7235E-09,3.2106E-07,-3.2108E-07
0.02,0,2.0955E-09,-1.5360000000000002E-11,-2.0319E-09,3.2103999999999997E-07,-3.2096E-07
0.025,0,2.3495E-09,-1.4070000000000001E-11,-2.2868E-09,3.2108E-07,-3.2102E-07
0.030000000000000002,0,2.5766E-09,-1.49E-11,-2.5099E-09,3.2108E-07,-3.2112E-07
0.035,0,2.7548E-09,-2.54E-11,-2.662E-09,3.2098E-07,-3.211E-07
0.04,0,2.9099E-09,-2.129E-11,-2.8213E-09,3.2092E-07,-3.2098E-07
0.045000000000000005,0,3.0392E-09,-3.033E-11,-2.9488E-09,3.2108E-07,-3.211E-07
0.05,0,3.1588E-09,-2.8000000000000003E-11,-3.0365E-09,3.2108E-07,-3.2106E-07
0.055,0,3.2326E-09,-4.7660000000000007E-11,-3.1363E-09,3.2108E-07,-3.2102E-07
0.060000000000000005,0,3.3263E-09,-6.264E-11,-3.2025E-09,3.21E-07,-3.2102E-07
0.065,0,3.3587E-09,-2.0570000000000003E-11,-3.2383E-09,3.2092E-07,-3.21E-07
0.07,0,3.4656E-09,-6.211E-11,-3.2714E-09,3.2098E-07,-3.2112E-07
0.075,0,3.5036E-09,-6.9660000000000008E-11,-3.3451E-09,3.2098E-07,-3.2103999999999997E-07
0.08,0,3.5432E-09,-3.6330000000000005E-11,-3.4036E-09,3.2096E-07,-3.2106E-07
0.085,0,3.6098E-09,-8.379E-11,-3.4095E-09,3.2102E-07,-3.2102E-07
0.090000000000000011,0,3.6461E-09,-7.973E-11,-3.4288E-09,3.2096E-07,-3.2106E-07
0.095,0,3.64E-09,-5.986E-11,-3.4557E-09,3.2092E-07,-3.21E-07
0.1,0,3.7147E-09,-1.0679000000000001E-10,-3.4448E-09,3.2092E-07,-3.2108E-07
0.10500000000000001,0,3.7235E-09,-8.902E-11,-3.4544E-09,3.2126E-07,-3.2136E-07
0.11,0,3.7343E-09,-9.1500000000000007E-11,-3.4683E-09,3.2096E-07,-3.2112E-07
0.115,0,3.7902E-09,-1.2599000000000002E-10,-3.4938E-09,3.2088E-07,-3.2108E-07
0.12000000000000001,0,3.7957E-09,-1.1132000000000001E-10,-3.5209E-09,3.2094E-07,-3.2108E-07
0.125,0,3.8269E-09,-1.2923E-10,-3.5114E-09,3.2086E-07,-3.2106E-07
