I/V Sweep,id_vgs_P
RecordTime,05/30/2023 14:20:00
Device ID,
Count,1
Flag,
Remarks,
vg,vd,id,ig,is,iavdd,ignd
1.2,0,-7.2558399999999989E-08,8.8753E-09,-3.8611E-10,5.2146E-07,-4.5633999999999997E-07
1.195,0,-7.18532E-08,8.7236E-09,-2.3950000000000002E-11,5.2124E-07,-4.5814E-07
1.19,0,-7.0595199999999989E-08,8.6551E-09,-2.2509000000000002E-10,5.1934E-07,-4.5918E-07
1.185,0,-6.96738E-08,8.2496E-09,-4.4360000000000005E-10,5.187E-07,-4.5786E-07
1.1800000000000002,0,-6.9614199999999988E-08,7.9019E-09,-3.7824000000000003E-10,5.1929999999999995E-07,-4.5638E-07
1.175,0,-6.9512E-08,7.8955E-09,-1.2956000000000002E-10,5.1966E-07,-4.5612E-07
1.1700000000000002,0,-6.8851999999999987E-08,8.0695E-09,1.228E-11,5.1878E-07,-4.5752E-07
1.165,0,-6.766179999999999E-08,8.1007E-09,-1.2491E-10,5.1789999999999995E-07,-4.5899999999999997E-07
1.1600000000000001,0,-6.67186E-08,7.7459E-09,-3.7896000000000005E-10,5.1611999999999994E-07,-4.5818E-07
1.155,0,-6.6586399999999993E-08,7.3401E-09,-3.8934E-10,5.1667999999999994E-07,-4.5664E-07
1.1500000000000001,0,-6.67132E-08,7.279E-09,-1.6351E-10,5.1714E-07,-4.556E-07
1.145,0,-6.6332999999999989E-08,7.4494E-09,2.103E-11,5.169E-07,-4.5692E-07
1.1400000000000001,0,-6.52964E-08,7.5283E-09,-3.668E-11,5.1548E-07,-4.5902E-07
1.135,0,-6.43246E-08,7.2761E-09,-2.8924000000000003E-10,5.1438E-07,-4.5896E-07
1.1300000000000001,0,-6.40588E-08,6.843E-09,-3.6937000000000004E-10,5.144E-07,-4.5708E-07
1.125,0,-6.4326999999999991E-08,6.694E-09,-1.941E-10,5.1536E-07,-4.56E-07
1.12,0,-6.4240799999999989E-08,6.8392E-09,3.455E-11,5.1542E-07,-4.5646E-07
1.115,0,-6.3423799999999989E-08,7E-09,5.0810000000000003E-11,5.1408E-07,-4.586E-07
1.11,0,-6.24464E-08,6.8447E-09,-1.8029E-10,5.128E-07,-4.5916E-07
1.105,0,-6.275759999999999E-08,6.4332E-09,-3.3657E-10,5.1346E-07,-4.5754E-07
1.1,0,-6.3006799999999992E-08,6.1823E-09,-2.1316000000000002E-10,5.1446E-07,-4.5612E-07
1.095,0,-6.31256E-08,6.2769E-09,3.1960000000000005E-11,5.1482E-07,-4.5602E-07
1.09,0,-6.26136E-08,6.4802E-09,1.2352E-10,5.139E-07,-4.581E-07
1.085,0,-6.164639999999999E-08,6.4538E-09,-6.722E-11,5.1247999999999994E-07,-4.5916E-07
1.08,0,-6.1111E-08,6.0816E-09,-3.0278E-10,5.1232E-07,-4.5808E-07
1.075,0,-6.1322799999999988E-08,5.7428E-09,-2.2978E-10,5.1296E-07,-4.5626E-07
1.07,0,-6.1621399999999988E-08,5.7958E-09,1.617E-11,5.1356E-07,-4.5605999999999997E-07
1.065,0,-6.1221999999999991E-08,5.9917E-09,1.5462E-10,5.131E-07,-4.5744E-07
1.06,0,-6.03806E-08,6.0357E-09,1.13E-11,5.116E-07,-4.5896E-07
1.0550000000000002,0,-5.9751999999999991E-08,5.7163E-09,-2.4901E-10,5.1102E-07,-4.5822E-07
1.05,0,-5.98512E-08,5.3414E-09,-2.4948E-10,5.1184E-07,-4.5661999999999997E-07
1.0450000000000002,0,-6.030879999999999E-08,5.316E-09,-2.3350000000000002E-11,5.1256E-07,-4.5576E-07
1.04,0,-6.008459999999999E-08,5.5181E-09,1.6355000000000002E-10,5.1242E-07,-4.5696E-07
1.0350000000000001,0,-5.9331999999999992E-08,5.6208E-09,7.5340000000000008E-11,5.1114E-07,-4.5882E-07
1.03,0,-5.8627599999999992E-08,5.366E-09,-1.6903E-10,5.1026E-07,-4.5888E-07
1.0250000000000001,0,-5.8594799999999992E-08,4.9716E-09,-2.3872000000000003E-10,5.1076E-07,-4.5684E-07
1.02,0,-5.8898599999999995E-08,4.8589E-09,-5.5670000000000007E-11,5.1082E-07,-4.5572E-07
1.0150000000000001,0,-5.8460799999999992E-08,5.0408E-09,1.7439E-10,5.1112E-07,-4.5666E-07
1.01,0,-5.7808399999999992E-08,5.2008E-09,1.6287E-10,5.1016E-07,-4.5848E-07
1.0050000000000001,0,-5.70424E-08,5.045E-09,-5.218E-11,5.091E-07,-4.5904E-07
1,0,-5.6829799999999996E-08,4.658E-09,-2.0513000000000002E-10,5.0938E-07,-4.575E-07
0.995,0,-5.7334199999999993E-08,4.4567E-09,-4.7210000000000004E-11,5.102E-07,-4.56E-07
0.9900000000000001,0,-5.7605999999999993E-08,4.5946E-09,1.8639000000000002E-10,5.1066E-07,-4.5633999999999997E-07
0.9850000000000001,0,-5.7172199999999995E-08,4.797E-09,2.9240000000000004E-10,5.0998E-07,-4.58E-07
0.98000000000000009,0,-5.6433999999999994E-08,4.7738E-09,9.7730000000000008E-11,5.0866E-07,-4.5902E-07
0.97500000000000009,0,-5.6058399999999993E-08,4.4104E-09,-1.0759000000000001E-10,5.0862E-07,-4.5792E-07
0.97000000000000008,0,-5.6456799999999996E-08,4.1228E-09,-1.5180000000000003E-11,5.0952E-07,-4.5608E-07
0.96500000000000008,0,-5.6933E-08,4.1889E-09,2.4957E-10,5.1002E-07,-4.5582E-07
0.96000000000000008,0,-5.6697199999999992E-08,4.4056E-09,4.2407E-10,5.098E-07,-4.5744E-07
0.95500000000000007,0,-5.59826E-08,4.4706E-09,2.9587000000000003E-10,5.0854E-07,-4.5898E-07
0.95000000000000007,0,-5.5508599999999996E-08,4.1723E-09,8.9430000000000008E-11,5.0784E-07,-4.58E-07
0.94500000000000006,0,-5.5817599999999996E-08,3.8146E-09,1.3285E-10,5.0872E-07,-4.5638E-07
0.94000000000000006,0,-5.63638E-08,3.8059E-09,4.1836000000000004E-10,5.0978E-07,-4.5566E-07
0.935,0,-5.6376999999999996E-08,4.0242E-09,6.5938000000000005E-10,5.096E-07,-4.5702E-07
0.93,0,-5.5810399999999997E-08,4.1456E-09,6.5666000000000009E-10,5.0844E-07,-4.588E-07
0.925,0,-5.5278999999999995E-08,3.9204E-09,4.8971000000000006E-10,5.078E-07,-4.588E-07
0.92,0,-5.5451399999999993E-08,3.5416E-09,5.2439000000000009E-10,5.0838E-07,-4.5688E-07
0.915,0,-5.61434E-08,3.4419E-09,8.4956000000000011E-10,5.0938E-07,-4.5582E-07
0.91,0,-5.5540799999999997E-08,3.3962E-09,1.2047E-09,5.0874E-07,-4.5846E-07
0.905,0,-5.5485E-08,3.756E-09,1.1199E-09,5.073E-07,-4.5899999999999997E-07
0.9,0,-5.5549399999999992E-08,3.356E-09,1.1929E-09,5.078E-07,-4.5714E-07
0.895,0,-5.6444599999999992E-08,3.1907E-09,1.6463E-09,5.089E-07,-4.5566E-07
