I/V Sweep,id_vgs
RecordTime,04/28/2023 10:18:13
Device ID,
Count,1
Flag,
Remarks,
vg,vd,id,ig,is,iavdd,ignd
-0.3,0,2.4608000000000004E-10,-5.3464E-10,2.6769000000000003E-10,3.3548E-07,-3.3534E-07
-0.29500000000000004,0,2.4897E-10,-5.0788E-10,2.5305E-10,3.3526E-07,-3.3532E-07
-0.29000000000000004,0,2.2322E-10,-4.9049E-10,2.4569E-10,3.3532E-07,-3.3527999999999997E-07
-0.28500000000000003,0,2.3077000000000002E-10,-4.6571E-10,2.3109000000000003E-10,3.3538E-07,-3.3527999999999997E-07
-0.28,0,2.0845000000000001E-10,-4.5068000000000004E-10,2.2106E-10,3.3536E-07,-3.3532E-07
-0.275,0,2.0066E-10,-4.2666000000000005E-10,2.1422E-10,3.3544E-07,-3.3536E-07
-0.27,0,1.9442E-10,-4.1175000000000005E-10,2.0282E-10,3.3532E-07,-3.353E-07
-0.265,0,1.8122000000000002E-10,-3.9367000000000005E-10,1.9807000000000002E-10,3.3532E-07,-3.3527999999999997E-07
-0.26,0,1.8975000000000002E-10,-3.7512000000000004E-10,1.8741E-10,3.3532E-07,-3.3526E-07
-0.255,0,1.6207000000000002E-10,-3.6237E-10,1.8254000000000002E-10,3.353E-07,-3.3526E-07
-0.25,0,1.6918E-10,-3.4185E-10,1.7368000000000001E-10,3.3524E-07,-3.352E-07
-0.24500000000000002,0,1.5062000000000002E-10,-3.322E-10,1.6433000000000002E-10,3.3526E-07,-3.3526E-07
-0.24000000000000002,0,1.4715E-10,-3.1279E-10,1.5800000000000002E-10,3.3524E-07,-3.352E-07
-0.23500000000000001,0,1.4281000000000002E-10,-3.0031E-10,1.4663000000000002E-10,3.353E-07,-3.353E-07
-0.23,0,1.2477E-10,-2.8645000000000003E-10,1.4111000000000002E-10,3.3522E-07,-3.3526E-07
-0.225,0,1.3517E-10,-2.7055E-10,1.3099E-10,3.3536E-07,-3.352E-07
-0.22,0,1.1395E-10,-2.6178E-10,1.3046E-10,3.3532E-07,-3.3526E-07
-0.215,0,1.1985E-10,-2.429E-10,1.2554000000000001E-10,3.3536E-07,-3.352E-07
-0.21000000000000002,0,1.0449E-10,-2.3682E-10,1.2093000000000002E-10,3.3536E-07,-3.3524E-07
-0.20500000000000002,0,1.0383E-10,-2.2052E-10,1.1861000000000002E-10,3.353E-07,-3.3527999999999997E-07
-0.2,0,1.0336E-10,-2.1166000000000002E-10,1.0963000000000001E-10,3.3524E-07,-3.3524E-07
-0.195,0,8.77E-11,-2.0115000000000002E-10,1.0624000000000001E-10,3.352E-07,-3.352E-07
-0.19,0,9.507E-11,-1.8817E-10,9.7420000000000011E-11,3.352E-07,-3.3518E-07
-0.185,0,7.790000000000001E-11,-1.8143000000000001E-10,9.1380000000000012E-11,3.3524E-07,-3.3526E-07
-0.18000000000000002,0,8.7940000000000009E-11,-1.6636E-10,8.649E-11,3.3524E-07,-3.3544E-07
-0.17500000000000002,0,7.5200000000000009E-11,-1.6177E-10,8.1160000000000007E-11,3.3544E-07,-3.355E-07
-0.17,0,7.312E-11,-1.4893000000000002E-10,7.9800000000000011E-11,3.356E-07,-3.3532E-07
-0.165,0,7.0650000000000009E-11,-1.4238E-10,7.414E-11,3.3544E-07,-3.3544E-07
-0.16,0,6.1800000000000009E-11,-1.3323000000000002E-10,7.2420000000000007E-11,3.3544E-07,-3.3544E-07
-0.155,0,6.656E-11,-1.2415E-10,6.7040000000000008E-11,3.355E-07,-3.3544E-07
-0.15,0,5.0630000000000004E-11,-1.1843E-10,6.187E-11,3.3555999999999997E-07,-3.3548E-07
-0.14500000000000002,0,5.5160000000000006E-11,-1.0875000000000001E-10,5.7380000000000006E-11,3.3524E-07,-3.3516E-07
-0.14,0,4.5280000000000004E-11,-1.0372E-10,5.1360000000000004E-11,3.352E-07,-3.3518E-07
-0.135,0,4.764E-11,-9.448E-11,4.8850000000000004E-11,3.3518E-07,-3.3512E-07
-0.13,0,4.152E-11,-8.9900000000000008E-11,4.501E-11,3.3522E-07,-3.3506E-07
-0.125,0,3.965E-11,-8.144E-11,4.2300000000000005E-11,3.3524E-07,-3.3527999999999997E-07
-0.12000000000000001,0,4.167E-11,-7.689E-11,4.094E-11,3.353E-07,-3.3527999999999997E-07
-0.115,0,3.304E-11,-7.147E-11,3.726E-11,3.3508E-07,-3.3499999999999997E-07
-0.11,0,3.172E-11,-6.5000000000000008E-11,3.482E-11,3.3532E-07,-3.3524E-07
-0.10500000000000001,0,2.3730000000000002E-11,-6.165E-11,3.0320000000000005E-11,3.352E-07,-3.352E-07
-0.1,0,2.975E-11,-5.5440000000000004E-11,2.595E-11,3.352E-07,-3.352E-07
-0.095,0,2.2570000000000003E-11,-5.2790000000000006E-11,2.2040000000000002E-11,3.352E-07,-3.352E-07
-0.090000000000000011,0,2.4640000000000002E-11,-4.6750000000000007E-11,1.7200000000000003E-11,3.352E-07,-3.3513999999999997E-07
-0.085,0,2.0310000000000002E-11,-4.4670000000000006E-11,1.6760000000000002E-11,3.352E-07,-3.3526E-07
-0.08,0,2.141E-11,-3.897E-11,1.289E-11,3.3524E-07,-3.3516E-07
-0.075,0,2.22E-11,-3.7780000000000004E-11,1.1510000000000001E-11,3.3518E-07,-3.3513999999999997E-07
-0.07,0,1.6890000000000003E-11,-3.3160000000000005E-11,1.089E-11,3.352E-07,-3.352E-07
-0.065,0,2.0180000000000002E-11,-3E-11,8.1800000000000011E-12,3.3544E-07,-3.353E-07
-0.060000000000000005,0,1.029E-11,-2.8160000000000003E-11,8.06E-12,3.3532E-07,-3.3512E-07
-0.055,0,2.163E-11,-2.4300000000000003E-11,-6.7000000000000007E-13,3.3524E-07,-3.3524E-07
-0.05,0,1.3980000000000001E-11,-2.382E-11,-1.95E-12,3.3524E-07,-3.3524E-07
-0.045000000000000005,0,2.194E-11,-1.794E-11,-7.670000000000001E-12,3.352E-07,-3.3518E-07
-0.04,0,2.0000000000000002E-11,-1.872E-11,-1.1040000000000001E-11,3.3512E-07,-3.3513999999999997E-07
-0.035,0,2.418E-11,-1.362E-11,-1.3370000000000001E-11,3.3532E-07,-3.3513999999999997E-07
-0.030000000000000002,0,3.657E-11,-1.2060000000000002E-11,-2.0420000000000002E-11,3.3513999999999997E-07,-3.3513999999999997E-07
-0.025,0,2.542E-11,-1.1240000000000001E-11,-1.9420000000000002E-11,3.3518E-07,-3.3516E-07
-0.02,0,4.083E-11,-6.6E-12,-2.9230000000000005E-11,3.352E-07,-3.3512E-07
-0.015000000000000001,0,3.7230000000000004E-11,-8.5700000000000008E-12,-3.435E-11,3.3532E-07,-3.3513999999999997E-07
-0.01,0,5.2430000000000007E-11,-2.57E-12,-4.191E-11,3.3518E-07,-3.3513999999999997E-07
-0.005,0,5.1330000000000005E-11,-4.99E-12,-5.6320000000000006E-11,3.352E-07,-3.3513999999999997E-07
0,0,6.355E-11,-1.3E-13,-6.5960000000000011E-11,3.3502E-07,-3.3496E-07
0.005,0,7.8980000000000008E-11,1.45E-12,-7.6720000000000008E-11,3.3516E-07,-3.3513999999999997E-07
0.01,0,7.926E-11,2.04E-12,-9.371E-11,3.3513999999999997E-07,-3.3518E-07
0.015000000000000001,0,1.1754000000000002E-10,6.6700000000000005E-12,-1.1798000000000002E-10,3.3518E-07,-3.3508E-07
0.02,0,1.2121000000000001E-10,4.82E-12,-1.2988000000000002E-10,3.3518E-07,-3.3504E-07
0.025,0,1.4830000000000002E-10,1.068E-11,-1.6059E-10,3.352E-07,-3.3518E-07
0.030000000000000002,0,1.8103000000000002E-10,7.54E-12,-1.9624E-10,3.3518E-07,-3.3508E-07
0.035,0,2.0737E-10,1.2530000000000001E-11,-2.1094000000000002E-10,3.3513999999999997E-07,-3.3518E-07
0.04,0,2.4183000000000003E-10,1.2780000000000002E-11,-2.6657000000000004E-10,3.352E-07,-3.3516E-07
0.045000000000000005,0,2.855E-10,1.3550000000000001E-11,-3.2053000000000003E-10,3.3518E-07,-3.3513999999999997E-07
0.05,0,3.6321000000000003E-10,1.757E-11,-3.7205E-10,3.352E-07,-3.3512E-07
0.055,0,4.108E-10,1.5360000000000002E-11,-4.4046000000000005E-10,3.3518E-07,-3.3518E-07
0.060000000000000005,0,5.0081000000000005E-10,2.178E-11,-5.0142E-10,3.352E-07,-3.3512E-07
0.065,0,5.909E-10,1.883E-11,-6.0073000000000005E-10,3.3512E-07,-3.351E-07
0.07,0,6.877700000000001E-10,2.263E-11,-7.1804E-10,3.3526E-07,-3.3518E-07
0.075,0,8.0755000000000007E-10,2.2920000000000003E-11,-8.4464000000000009E-10,3.352E-07,-3.3513999999999997E-07
0.08,0,9.2461000000000008E-10,2.2170000000000003E-11,-9.63E-10,3.3518E-07,-3.3512E-07
0.085,0,1.13048E-09,2.6540000000000003E-11,-1.1478E-09,3.3516E-07,-3.3524E-07
0.090000000000000011,0,1.3669E-09,2.6480000000000002E-11,-1.3991E-09,3.352E-07,-3.3518E-07
0.095,0,1.5986E-09,2.7160000000000003E-11,-1.6289E-09,3.3513999999999997E-07,-3.3512E-07
0.1,0,1.9472E-09,3.0210000000000005E-11,-1.8875E-09,3.3518E-07,-3.3512E-07
0.10500000000000001,0,2.1915E-09,2.914E-11,-2.2207E-09,3.3462E-07,-3.345E-07
0.11,0,2.6408E-09,3.5E-11,-2.6525E-09,3.3471999999999997E-07,-3.3464E-07
0.115,0,3.0984E-09,3.343E-11,-3.1615E-09,3.3476E-07,-3.3466E-07
0.12000000000000001,0,3.7287E-09,3.911E-11,-3.7065E-09,3.3466E-07,-3.3462E-07
0.125,0,4.3827E-09,3.707E-11,-4.3129E-09,3.3466E-07,-3.3462E-07
0.13,0,5.209E-09,4.351E-11,-5.2588E-09,3.3485999999999997E-07,-3.3474E-07
0.135,0,6.1558E-09,4.451E-11,-6.1106E-09,3.347E-07,-3.346E-07
0.14,0,7.1563E-09,4.832E-11,-7.1875E-09,3.3466E-07,-3.3448E-07
0.14500000000000002,0,8.4527E-09,5.0170000000000006E-11,-8.6076E-09,3.3468E-07,-3.346E-07
0.15,0,1.00111E-08,5.1630000000000007E-11,-1.01882E-08,3.3464E-07,-3.3456E-07
0.155,0,1.2726E-08,5.3260000000000005E-11,-1.2796999999999999E-08,3.3466E-07,-3.3466E-07
0.16,0,1.5197999999999998E-08,5.7440000000000004E-11,-1.4702399999999998E-08,3.3471999999999997E-07,-3.3474E-07
0.165,0,1.74712E-08,6.206E-11,-1.76902E-08,3.3468E-07,-3.347E-07
0.17,0,2.1222399999999998E-08,6.124E-11,-2.0624199999999997E-08,3.3471999999999997E-07,-3.3471999999999997E-07
0.17500000000000002,0,2.47848E-08,6.949000000000001E-11,-2.4104E-08,3.347E-07,-3.3464E-07
0.18000000000000002,0,2.8704799999999997E-08,6.939E-11,-2.8064399999999998E-08,3.347E-07,-3.3466E-07
0.185,0,3.3877E-08,7.45E-11,-3.43676E-08,3.3468E-07,-3.3471999999999997E-07
0.19,0,3.98738E-08,7.7930000000000009E-11,-3.95716E-08,3.3478E-07,-3.3471999999999997E-07
0.195,0,4.7506999999999997E-08,8.4650000000000013E-11,-4.8100999999999995E-08,3.3474E-07,-3.3471999999999997E-07
0.2,0,5.4576999999999993E-08,8.511E-11,-5.6646599999999996E-08,3.3462E-07,-3.3457999999999997E-07
0.20500000000000002,0,6.5279799999999989E-08,9.347E-11,-6.51084E-08,3.3476E-07,-3.3471999999999997E-07
0.21000000000000002,0,7.5582199999999992E-08,9.694E-11,-7.682159999999999E-08,3.3482E-07,-3.347E-07
0.215,0,8.9846E-08,1.027E-10,-9.00638E-08,3.3484E-07,-3.3478E-07
0.22,0,1.076506E-07,1.0653E-10,-1.0582759999999999E-07,3.3471999999999997E-07,-3.3474E-07
0.225,0,1.1978E-07,1.1703E-10,-1.1644E-07,3.3468E-07,-3.347E-07
0.23,0,1.4162E-07,1.2155E-10,-1.386E-07,3.3466E-07,-3.346E-07
0.23500000000000001,0,1.6706E-07,1.2764E-10,-1.758E-07,3.347E-07,-3.3464E-07
0.24000000000000002,0,1.8114E-07,1.3638E-10,-1.9572E-07,3.347E-07,-3.3462E-07
0.24500000000000002,0,2.1822E-07,1.4027000000000002E-10,-2.2166E-07,3.3476E-07,-3.3476E-07
0.25,0,2.557E-07,1.4976E-10,-2.6306E-07,3.347E-07,-3.3457999999999997E-07
0.255,0,3.0892E-07,1.6129000000000002E-10,-2.9741999999999997E-07,3.347E-07,-3.3457999999999997E-07
0.26,0,3.4704E-07,1.6851000000000002E-10,-3.4048E-07,3.3466E-07,-3.3454E-07
0.265,0,3.9503999999999997E-07,1.819E-10,-3.9642E-07,3.3476E-07,-3.347E-07
0.27,0,4.3028E-07,1.9205000000000002E-10,-4.5686E-07,3.3464E-07,-3.3468E-07
0.275,0,5.0406E-07,1.9887E-10,-5.0313999999999994E-07,3.3466E-07,-3.3456E-07
0.28,0,5.4848E-07,2.1519E-10,-5.7154E-07,3.3468E-07,-3.3457999999999997E-07
0.28500000000000003,0,6.257E-07,2.2722000000000002E-10,-6.045E-07,3.3464E-07,-3.3456E-07
0.29000000000000004,0,7.0734E-07,2.3902E-10,-7.0186E-07,3.346E-07,-3.346E-07
0.29500000000000004,0,7.421E-07,2.6037E-10,-7.4294E-07,3.3471999999999997E-07,-3.3466E-07
0.3,0,8.173E-07,2.7502E-10,-8.3784E-07,3.3471999999999997E-07,-3.3482E-07
0.305,0,8.9493999999999994E-07,2.8971000000000003E-10,-8.8248E-07,3.347E-07,-3.3476E-07
0.31,0,9.527E-07,3.1063000000000004E-10,-9.3524E-07,3.3474E-07,-3.3468E-07
0.315,0,9.8176E-07,3.2827000000000005E-10,-9.947E-07,3.3492E-07,-3.3484E-07
0.32,0,1.01246E-06,3.4748E-10,-1.014E-06,3.349E-07,-3.349E-07
0.325,0,1.00712E-06,3.7448000000000003E-10,-1.00902E-06,3.3471999999999997E-07,-3.3466E-07
0.33,0,9.953E-07,3.9866000000000005E-10,-1.02154E-06,3.3466E-07,-3.3474E-07
0.335,0,9.9048E-07,4.2294000000000004E-10,-9.9124E-07,3.3468E-07,-3.346E-07
0.34,0,9.3942E-07,4.5363E-10,-9.3482E-07,3.3464E-07,-3.3464E-07
0.34500000000000003,0,8.69E-07,4.7933E-10,-8.4888E-07,3.3466E-07,-3.3462E-07
0.35000000000000003,0,7.4036E-07,5.107E-10,-7.3563999999999994E-07,3.3478E-07,-3.347E-07
0.35500000000000004,0,6.2128E-07,5.4803E-10,-6.1618E-07,3.348E-07,-3.3471999999999997E-07
0.36000000000000004,0,4.8116E-07,5.7987000000000009E-10,-4.6214E-07,3.3468E-07,-3.3468E-07
0.365,0,2.8708E-07,6.207E-10,-2.5992E-07,3.3471999999999997E-07,-3.3466E-07
0.37,0,2.99502E-08,6.5966000000000008E-10,2.2330399999999997E-08,3.348E-07,-3.347E-07
0.375,0,4.963E-07,7.0725E-10,-3.6795999999999997E-07,3.3464E-07,-3.3457999999999997E-07
0.38,0,-2.0368E-07,7.5134E-10,2.536E-07,3.347E-07,-3.346E-07
0.385,0,-6.5188E-07,7.9756000000000009E-10,6.9514E-07,3.347E-07,-3.3468E-07
0.39,0,-1.05738E-06,8.5370000000000006E-10,1.10134E-06,3.347E-07,-3.3448E-07
0.395,0,-2.1985E-06,9.0310000000000012E-10,2.1958000000000002E-06,3.3464E-07,-3.346E-07
0.4,0,-2.719E-06,9.6417E-10,2.601E-06,3.3476E-07,-3.3471999999999997E-07
0.405,0,-3.0859000000000004E-06,1.02523E-09,3.3011000000000005E-06,3.346E-07,-3.346E-07
0.41000000000000003,0,-3.8150000000000007E-06,1.08553E-09,3.877E-06,3.3474E-07,-3.347E-07
0.41500000000000004,0,-4.4159E-06,1.1609E-09,4.4817000000000006E-06,3.347E-07,-3.3466E-07
0.42000000000000004,0,-5.2841000000000008E-06,1.2283E-09,5.1060000000000007E-06,3.3488E-07,-3.3484E-07
0.42500000000000004,0,-5.8819E-06,1.3031E-09,5.8496000000000007E-06,3.3538E-07,-3.3548E-07
0.43,0,-6.6573000000000006E-06,1.381E-09,6.4552000000000005E-06,3.3512E-07,-3.3513999999999997E-07
0.435,0,-7.3248000000000006E-06,1.4588E-09,7.3464000000000005E-06,3.352E-07,-3.352E-07
0.44,0,-8.1339E-06,1.5458E-09,8.0405E-06,3.3513999999999997E-07,-3.3512E-07
0.445,0,-8.8208E-06,1.6348E-09,8.9962E-06,3.3516E-07,-3.3506E-07
0.45,0,-9.5747000000000017E-06,1.7199E-09,9.6249000000000016E-06,3.3513999999999997E-07,-3.351E-07
0.455,0,-1.0555100000000002E-05,1.8193E-09,1.0619100000000001E-05,3.3513999999999997E-07,-3.3506E-07
0.46,0,-1.1424300000000002E-05,1.9179E-09,1.1383100000000001E-05,3.3512E-07,-3.351E-07
0.465,0,-1.1717200000000002E-05,2.0268E-09,1.1722E-05,3.3513999999999997E-07,-3.3518E-07
0.47000000000000003,0,-1.1717000000000002E-05,2.137E-09,1.3114E-05,3.3524E-07,-3.3513999999999997E-07
0.47500000000000003,0,-1.3908000000000001E-05,2.2549E-09,1.4176000000000001E-05,3.3524E-07,-3.3518E-07
0.48000000000000004,0,-1.5028E-05,2.3762E-09,1.5064E-05,3.351E-07,-3.3506E-07
0.48500000000000004,0,-1.5994E-05,2.5035E-09,1.5922E-05,3.3526E-07,-3.3522E-07
0.49000000000000005,0,-1.7158E-05,2.638E-09,1.7016E-05,3.3516E-07,-3.3524E-07
0.49500000000000005,0,-1.8104E-05,2.7708E-09,1.796E-05,3.3499999999999997E-07,-3.3496E-07
0.5,0,-1.8988000000000002E-05,2.9169E-09,1.8838E-05,3.351E-07,-3.3513999999999997E-07
0.505,0,-1.991E-05,3.0677E-09,1.99E-05,3.3526E-07,-3.3527999999999997E-07
0.51,0,-2.0898000000000002E-05,3.2256E-09,2.101E-05,3.3526E-07,-3.3518E-07
0.515,0,-2.1968E-05,3.3915E-09,2.1712E-05,3.3512E-07,-3.3508E-07
0.52,0,-2.3168000000000002E-05,3.561E-09,2.3026E-05,3.352E-07,-3.3508E-07
0.525,0,-2.419E-05,3.7397E-09,2.4266E-05,3.3518E-07,-3.3513999999999997E-07
0.53,0,-2.5124000000000002E-05,3.9263E-09,2.5232E-05,3.3522E-07,-3.3513999999999997E-07
0.535,0,-2.602E-05,4.1194E-09,2.6088E-05,3.3526E-07,-3.3512E-07
0.54,0,-2.6976E-05,4.3214E-09,2.7032E-05,3.3508E-07,-3.3534E-07
0.545,0,-2.809E-05,4.5329E-09,2.7838E-05,3.351E-07,-3.3527999999999997E-07
