I/V Sweep,id_vgs_P
RecordTime,12/05/2023 08:18:18
Device ID,
Count,1
Flag,
Remarks,
vg,vd,id,ig,is,iavdd,ignd
1.2,0,-9.1633799999999988E-08,1.2478E-08,1.5179E-09,1.2631E-06,-1.1835000000000002E-06
1.195,0,-9.19372E-08,1.1310799999999999E-08,1.6337E-09,1.2664E-06,-1.1846E-06
1.19,0,-9.1900199999999993E-08,1.02504E-08,1.7632E-09,1.2677000000000002E-06,-1.1851E-06
1.185,0,-9.18124E-08,9.3798E-09,1.9049E-09,1.2707000000000002E-06,-1.1875E-06
1.1800000000000002,0,-9.204919999999999E-08,8.524E-09,2.0688E-09,1.2723E-06,-1.1887000000000002E-06
1.175,0,-9.2119399999999988E-08,7.8139E-09,2.2473E-09,1.2734000000000002E-06,-1.1896000000000002E-06
1.1700000000000002,0,-9.23068E-08,7.1562E-09,2.4452E-09,1.2764000000000002E-06,-1.1904E-06
1.165,0,-9.2409399999999986E-08,6.5206E-09,2.67E-09,1.278E-06,-1.1915000000000002E-06
1.1600000000000001,0,-9.26064E-08,5.9363E-09,2.9117E-09,1.2788000000000002E-06,-1.1924000000000002E-06
1.155,0,-9.2747399999999985E-08,5.4854E-09,3.1798E-09,1.2797000000000002E-06,-1.1929E-06
1.1500000000000001,0,-9.3093799999999989E-08,5.0413E-09,3.4883E-09,1.2815000000000001E-06,-1.1940000000000001E-06
1.145,0,-9.3244999999999986E-08,4.6469E-09,3.8281E-09,1.2821000000000002E-06,-1.1949000000000002E-06
1.1400000000000001,0,-9.3696199999999992E-08,4.261E-09,4.2084E-09,1.2834E-06,-1.1959E-06
1.135,0,-9.3817599999999992E-08,3.937E-09,4.6151E-09,1.2839000000000001E-06,-1.1962E-06
1.1300000000000001,0,-9.4309199999999985E-08,3.6478E-09,5.0948E-09,1.2846000000000002E-06,-1.1967000000000001E-06
1.125,0,-9.4457999999999985E-08,3.3901E-09,5.6088E-09,1.2854000000000002E-06,-1.1968000000000001E-06
1.12,0,-9.5139399999999984E-08,3.128E-09,6.2024E-09,1.2858E-06,-1.1977000000000002E-06
1.115,0,-9.567699999999999E-08,2.9145E-09,6.8634E-09,1.2873000000000002E-06,-1.1983E-06
1.11,0,-9.6542599999999985E-08,2.7158E-09,7.5901E-09,1.2879000000000002E-06,-1.199E-06
1.105,0,-9.69528E-08,2.5487E-09,8.4111E-09,1.289E-06,-1.2001000000000002E-06
1.1,0,-9.8028799999999986E-08,2.3769E-09,9.3362E-09,1.289E-06,-1.1999000000000002E-06
1.095,0,-9.9077799999999985E-08,2.2268E-09,1.03531E-08,1.2896000000000001E-06,-1.2009000000000002E-06
1.09,0,-9.9979399999999993E-08,2.0945E-09,1.15005E-08,1.289E-06,-1.201E-06
1.085,0,-1.0086479999999999E-07,1.9736E-09,1.2795199999999999E-08,1.2911000000000002E-06,-1.2011E-06
1.08,0,-1.0214519999999999E-07,1.8577E-09,1.42282E-08,1.2914E-06,-1.202E-06
1.075,0,-1.0415359999999999E-07,1.7647E-09,1.5814E-08,1.2918E-06,-1.2017E-06
1.07,0,-1.060186E-07,1.6684E-09,1.7671799999999997E-08,1.2923E-06,-1.2029000000000002E-06
