Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	-1.674e-08	-1.226e-08	-3.14199999999999e-08	-4.08400000000001e-08	-6.77200000000004e-08	-9.06799999999998e-08
-0.295	-1.47316666666667e-08	-1.51483333333333e-08	-2.9985e-08	-4.05766666666667e-08	-5.98433333333335e-08	-8.15633333333329e-08
-0.29	-1.3068e-08	-1.687e-08	-2.8292e-08	-3.98100000000001e-08	-5.51100000000002e-08	-7.60939999999999e-08
-0.285	-1.1866e-08	-1.8064e-08	-2.7153e-08	-3.82780000000001e-08	-5.17360000000001e-08	-7.1238e-08
-0.28	-1.0945e-08	-1.8774e-08	-2.6051e-08	-3.68200000000001e-08	-4.90600000000001e-08	-6.83620000000002e-08
-0.275	-1.0605e-08	-1.8339e-08	-2.602e-08	-3.57460000000001e-08	-4.81600000000001e-08	-6.95000000000002e-08
-0.27	-1.0561e-08	-1.7657e-08	-2.6171e-08	-3.4582e-08	-4.84900000000001e-08	-6.90780000000001e-08
-0.265	-1.038e-08	-1.7127e-08	-2.5212e-08	-3.42319999999999e-08	-4.8698e-08	-6.55999999999999e-08
-0.26	-1.0142e-08	-1.6433e-08	-2.4349e-08	-3.47119999999999e-08	-4.75719999999999e-08	-6.37899999999999e-08
-0.255	-1.0061e-08	-1.6145e-08	-2.4142e-08	-3.48e-08	-4.63359999999999e-08	-6.27439999999998e-08
-0.25	-1.0001e-08	-1.6238e-08	-2.3565e-08	-3.4568e-08	-4.64359999999999e-08	-5.96359999999999e-08
-0.245	-9.846e-09	-1.6113e-08	-2.2884e-08	-3.421e-08	-4.6294e-08	-5.7376e-08
-0.24	-9.672e-09	-1.5988e-08	-2.2869e-08	-3.3426e-08	-4.50300000000001e-08	-5.8168e-08
-0.235	-9.394e-09	-1.5972e-08	-2.3212e-08	-3.304e-08	-4.39380000000001e-08	-5.974e-08
-0.23	-8.906e-09	-1.5663e-08	-2.3431e-08	-3.2386e-08	-4.3614e-08	-5.97e-08
-0.225	-8.533e-09	-1.5166e-08	-2.2919e-08	-3.071e-08	-4.30960000000001e-08	-5.8744e-08
-0.22	-8.382e-09	-1.4668e-08	-2.2325e-08	-2.9982e-08	-4.2094e-08	-5.906e-08
-0.215	-8.252e-09	-1.44e-08	-2.2242e-08	-3.03e-08	-4.1334e-08	-5.9746e-08
-0.21	-8.176e-09	-1.4425e-08	-2.1891e-08	-2.9904e-08	-4.15359999999999e-08	-5.85620000000001e-08
-0.205	-8.163e-09	-1.4211e-08	-2.1215e-08	-3.001e-08	-4.1764e-08	-5.68740000000001e-08
-0.2	-7.984e-09	-1.3747e-08	-2.104e-08	-3.1388e-08	-4.1074e-08	-5.6952e-08
-0.195	-7.653e-09	-1.3583e-08	-2.146e-08	-3.18e-08	-4.0392e-08	-5.7364e-08
-0.19	-7.363e-09	-1.3555e-08	-2.1493e-08	-3.1534e-08	-4.0008e-08	-5.5354e-08
-0.185	-7.142e-09	-1.3304e-08	-2.0859e-08	-3.1392e-08	-3.94360000000001e-08	-5.25619999999999e-08
-0.18	-6.833e-09	-1.2979e-08	-2.0316e-08	-3.037e-08	-3.88580000000001e-08	-5.07499999999999e-08
-0.175	-6.372e-09	-1.2566e-08	-2.0135e-08	-2.9206e-08	-3.823e-08	-4.97259999999999e-08
-0.17	-6.13e-09	-1.2094e-08	-1.9752e-08	-2.8496e-08	-3.7222e-08	-4.973e-08
-0.165	-6.05e-09	-1.1595e-08	-1.9352e-08	-2.7828e-08	-3.5852e-08	-4.969e-08
-0.16	-5.852e-09	-1.0901e-08	-1.9371e-08	-2.7612e-08	-3.4614e-08	-4.9692e-08
-0.155	-5.749e-09	-1.0489e-08	-1.8949e-08	-2.7242e-08	-3.4764e-08	-5.1312e-08
-0.15	-5.5762e-09	-1.0564e-08	-1.7892e-08	-2.6452e-08	-3.6278e-08	-5.29260000000001e-08
-0.145	-5.06390000000001e-09	-1.0387e-08	-1.7264e-08	-2.6648e-08	-3.727e-08	-5.13960000000001e-08
-0.14	-4.7291e-09	-1.0057e-08	-1.7073e-08	-2.6336e-08	-3.798e-08	-4.85480000000001e-08
-0.135	-4.4573e-09	-9.90700000000001e-09	-1.6631e-08	-2.4362e-08	-3.884e-08	-4.7192e-08
-0.13	-3.8957e-09	-8.73500000000001e-09	-1.6262e-08	-2.337e-08	-3.7582e-08	-4.6358e-08
-0.125	-3.55099999999999e-09	-7.349e-09	-1.5999e-08	-2.296e-08	-3.4752e-08	-4.5088e-08
-0.12	-3.0934e-09	-7.58599999999999e-09	-1.5248e-08	-2.1328e-08	-3.3374e-08	-4.442e-08
-0.115	-2.3021e-09	-7.66899999999999e-09	-1.458e-08	-2.0678e-08	-3.2342e-08	-4.5944e-08
-0.11	-1.9213e-09	-6.753e-09	-1.3907e-08	-2.1885e-08	-3.0324e-08	-4.6926e-08
-0.105	-1.5762e-09	-6.744e-09	-1.2623e-08	-2.242e-08	-2.9656e-08	-4.3652e-08
-0.1	-8.251e-10	-6.87499999999999e-09	-1.1522e-08	-2.182e-08	-2.9662e-08	-3.9624e-08
-0.095	-1.874e-10	-5.30799999999999e-09	-1.0554e-08	-2.0992e-08	-2.8398e-08	-3.9382e-08
-0.09	7.153e-10	-3.594e-09	-8.98000000000001e-09	-1.9263e-08	-2.6996e-08	-3.9818e-08
-0.085	2.268e-09	-2.386e-09	-7.438e-09	-1.5733e-08	-2.5854e-08	-3.7666e-08
-0.08	3.8487e-09	-8.55000000000006e-10	-6.34499999999999e-09	-1.0936e-08	-2.4412e-08	-3.5556e-08
-0.075	5.4776e-09	7.81999999999992e-10	-4.72399999999999e-09	-8.51099999999998e-09	-2.2392e-08	-3.476e-08
-0.07	7.3794e-09	2.79099999999999e-09	-2.517e-09	-8.88699999999996e-09	-1.9582e-08	-3.2094e-08
-0.065	9.3768e-09	5.346e-09	-7.32999999999998e-10	-8.01899999999998e-09	-1.7142e-08	-2.6644e-08
