I/V Sweep,id_vgs_2
RecordTime,05/24/2023 11:37:26
Device ID,
Count,1
Flag,
Remarks,
vg,vd,id,ig,is,iavdd,ignd
-0.3,0,6.151E-11,-1.5682E-10,7.9640000000000009E-11,4.9006E-07,-4.889E-07
-0.29500000000000004,0,5.9350000000000007E-11,-1.4877000000000002E-10,7.1010000000000009E-11,4.8984E-07,-4.9014E-07
-0.29000000000000004,0,5.5270000000000007E-11,-1.4073000000000001E-10,6.79E-11,4.904E-07,-4.917E-07
-0.28500000000000003,0,5.5560000000000006E-11,-1.3413E-10,7.119E-11,4.9132E-07,-4.9154E-07
-0.28,0,6.1060000000000007E-11,-1.2985000000000002E-10,6.426E-11,4.91E-07,-4.9116E-07
-0.275,0,5.1550000000000006E-11,-1.2184000000000002E-10,5.8140000000000006E-11,4.8997999999999994E-07,-4.8976E-07
-0.27,0,4.6090000000000006E-11,-1.1285E-10,5.967E-11,4.9154E-07,-4.8462E-07
-0.265,0,5.3660000000000005E-11,-1.0883000000000001E-10,5.7920000000000005E-11,4.4926E-07,-4.9124E-07
-0.26,0,4.254E-11,-1.0516E-10,5.0270000000000005E-11,4.9152E-07,-4.9122E-07
-0.255,0,3.89E-11,-9.89E-11,4.9080000000000007E-11,4.9053999999999994E-07,-4.9498E-07
-0.25,0,4.0660000000000005E-11,-9.528E-11,5.0900000000000006E-11,4.9486E-07,-4.5426E-07
-0.24500000000000002,0,4.3210000000000005E-11,-9.2700000000000013E-11,4.5020000000000003E-11,4.8952E-07,-4.9506E-07
-0.24000000000000002,0,3.296E-11,-8.533E-11,4.0260000000000005E-11,4.9104E-07,-4.9126E-07
-0.23500000000000001,0,3.2870000000000005E-11,-7.8870000000000008E-11,4.253E-11,4.947E-07,-4.95E-07
-0.23,0,4.3240000000000004E-11,-7.6110000000000009E-11,3.955E-11,4.8936E-07,-4.949E-07
-0.225,0,3.194E-11,-7.342E-11,3.333E-11,4.894E-07,-4.8968E-07
-0.22,0,2.8030000000000002E-11,-6.81E-11,3.3200000000000006E-11,4.923E-07,-4.9488E-07
-0.215,0,2.8890000000000003E-11,-6.57E-11,3.5050000000000004E-11,4.9128E-07,-4.7606E-07
-0.21000000000000002,0,3.4400000000000005E-11,-6.4470000000000011E-11,2.982E-11,4.9132E-07,-4.9096E-07
-0.20500000000000002,0,2.48E-11,-5.917E-11,2.5260000000000002E-11,4.9094E-07,-4.6176E-07
-0.2,0,2.4830000000000003E-11,-5.313E-11,2.7390000000000002E-11,4.6819999999999997E-07,-4.8972E-07
-0.195,0,3.1440000000000003E-11,-5.04E-11,2.6570000000000002E-11,4.9464E-07,-4.9486E-07
-0.19,0,2.64E-11,-4.804E-11,1.8270000000000002E-11,4.8964E-07,-4.913E-07
-0.185,0,2.2610000000000003E-11,-4.5070000000000006E-11,1.7650000000000002E-11,4.9216E-07,-4.9384E-07
-0.18000000000000002,0,2.8870000000000003E-11,-4.4080000000000004E-11,1.9470000000000002E-11,4.8674E-07,-4.8258E-07
-0.17500000000000002,0,3.1050000000000005E-11,-4.465E-11,1.17E-11,4.8928E-07,-4.4912E-07
-0.17,0,2.0690000000000002E-11,-4.0880000000000005E-11,7.7600000000000009E-12,4.8976E-07,-4.636E-07
-0.165,0,2.7290000000000003E-11,-3.544E-11,1.0310000000000001E-11,4.8941999999999994E-07,-4.8966E-07
-0.16,0,3.5200000000000005E-11,-3.391E-11,5.85E-12,4.8944E-07,-4.8968E-07
-0.155,0,3.3090000000000005E-11,-3.1040000000000003E-11,-2.9400000000000004E-12,4.8962E-07,-4.9108E-07
-0.15,0,2.511E-11,-2.6650000000000003E-11,-3.71E-12,4.9476E-07,-4.9484E-07
-0.14500000000000002,0,3.311E-11,-2.806E-11,-4.79E-12,4.9106E-07,-4.91E-07
-0.14,0,4.0770000000000005E-11,-2.9950000000000004E-11,-1.059E-11,4.8928E-07,-4.8962E-07
-0.135,0,3.577E-11,-2.6870000000000003E-11,-1.945E-11,4.9162E-07,-4.9458E-07
-0.13,0,4.224E-11,-2.3720000000000003E-11,-2.13E-11,4.8952E-07,-4.7862E-07
-0.125,0,5.536E-11,-2.1710000000000002E-11,-2.7430000000000002E-11,4.6614E-07,-4.8966E-07
-0.12000000000000001,0,5.6070000000000006E-11,-2.0750000000000003E-11,-4.129E-11,4.8934E-07,-4.8988E-07
-0.115,0,5.6130000000000004E-11,-1.675E-11,-4.6410000000000004E-11,4.8956E-07,-4.6805999999999997E-07
-0.11,0,7.46E-11,-1.506E-11,-5.3050000000000007E-11,4.8924E-07,-4.8948E-07
-0.10500000000000001,0,9.1820000000000012E-11,-1.6450000000000002E-11,-6.603E-11,4.5198E-07,-4.9152E-07
-0.1,0,9.1900000000000014E-11,-1.575E-11,-8.533E-11,4.8614E-07,-4.8959999999999994E-07
-0.095,0,1.0370000000000001E-10,-1.3270000000000001E-11,-9.835E-11,4.9137999999999994E-07,-4.4905999999999997E-07
-0.090000000000000011,0,1.2936E-10,-1.475E-11,-1.0927000000000001E-10,4.9378E-07,-4.9068E-07
-0.085,0,1.5101E-10,-1.333E-11,-1.339E-10,4.8888E-07,-4.9557999999999994E-07
-0.08,0,1.6382E-10,-8.56E-12,-1.6594000000000002E-10,4.517E-07,-4.9508E-07
-0.075,0,1.9527000000000001E-10,-7.55E-12,-1.8667000000000001E-10,4.8144E-07,-4.905E-07
-0.07,0,2.3192E-10,-8.5900000000000012E-12,-2.1446000000000003E-10,4.9025999999999994E-07,-4.908E-07
-0.065,0,2.5686000000000003E-10,-7.5700000000000011E-12,-2.6664E-10,4.9081999999999994E-07,-4.9024E-07
-0.060000000000000005,0,3.1151000000000004E-10,-6.46E-12,-2.9935E-10,4.9072E-07,-4.4888E-07
-0.055,0,3.7057000000000004E-10,-8.42E-12,-3.39E-10,4.9557999999999994E-07,-4.6934E-07
-0.05,0,4.1649000000000003E-10,-9.25E-12,-4.0778E-10,4.905E-07,-4.9074E-07
-0.045000000000000005,0,4.8714E-10,-4.9500000000000005E-12,-4.6846000000000006E-10,4.887E-07,-4.8868E-07
-0.04,0,5.6605E-10,-3.6900000000000006E-12,-5.6605E-10,4.9108E-07,-4.9088E-07
-0.035,0,6.5845E-10,-2.9800000000000002E-12,-6.5666000000000009E-10,4.91E-07,-4.9122E-07
-0.030000000000000002,0,7.5995E-10,-9.2000000000000012E-13,-7.9341000000000006E-10,4.912E-07,-4.9116E-07
-0.025,0,9.048700000000001E-10,-1.1000000000000002E-12,-9.1831000000000011E-10,4.893E-07,-4.755E-07
-0.02,0,1.0693400000000002E-09,-3.81E-12,-1.03997E-09,4.894E-07,-4.8944E-07
-0.015000000000000001,0,1.2379E-09,-4.7000000000000006E-12,-1.231E-09,4.947E-07,-4.6944E-07
-0.01,0,1.3901E-09,-4.0000000000000006E-14,-1.4138E-09,4.7402E-07,-4.8944E-07
-0.005,0,1.6349E-09,1.2500000000000001E-12,-1.6088E-09,4.8997999999999994E-07,-4.9466E-07
0,0,1.8787E-09,2.62E-12,-1.8801E-09,4.515E-07,-4.8944E-07
0.005,0,2.1711E-09,4.4000000000000004E-13,-2.1853E-09,4.8978E-07,-4.8978E-07
0.01,0,2.5467E-09,-9.3E-13,-2.5132E-09,4.8972E-07,-4.8978E-07
