I/V Sweep,id_vgs_P_2
RecordTime,08/01/2024 07:39:45
Device ID,
Count,1
Flag,
Remarks,
vg,vd,id,ig,is,iavdd,ignd
1.2,0.8,-1.5372E-09,2.0391E-09,-7.6610000000000007E-11,6.2576E-07,-6.2598E-07
1.195,0.8,-1.5423E-09,1.8453E-09,-7.502E-11,6.2573999999999994E-07,-6.2588E-07
1.19,0.8,-1.5435E-09,1.6802E-09,-6.812E-11,6.2616E-07,-6.2622E-07
1.185,0.8,-1.5404E-09,1.5262E-09,-6.601E-11,6.2636E-07,-6.2628E-07
1.1800000000000002,0.8,-1.5315E-09,1.3917E-09,-5.958E-11,6.2636E-07,-6.2654E-07
1.175,0.8,-1.53E-09,1.2659E-09,-5.7770000000000004E-11,6.268E-07,-6.2639999999999994E-07
1.1700000000000002,0.8,-1.5242E-09,1.1528E-09,-5.288E-11,6.2674E-07,-6.2644E-07
1.165,0.8,-1.5183E-09,1.0502E-09,-5.157E-11,6.2684E-07,-6.2648E-07
1.1600000000000001,0.8,-1.5077E-09,9.5822E-10,-4.684E-11,6.27E-07,-6.2629999999999994E-07
1.155,0.8,-1.5297E-09,8.7619000000000005E-10,-4.265E-11,6.2712E-07,-6.2646E-07
1.1500000000000001,0.8,-1.5208E-09,7.967900000000001E-10,-4.1390000000000005E-11,6.274E-07,-6.2629999999999994E-07
1.145,0.8,-1.5048E-09,7.3088000000000007E-10,-3.405E-11,6.2713999999999994E-07,-6.2624E-07
1.1400000000000001,0.8,-1.5124E-09,6.6714E-10,-3.223E-11,6.2734E-07,-6.2639999999999994E-07
1.135,0.8,-1.5038E-09,6.1024000000000006E-10,-2.6300000000000002E-11,6.2764E-07,-6.2667999999999994E-07
1.1300000000000001,0.8,-1.4947E-09,5.6019E-10,-2.2350000000000002E-11,6.2778E-07,-6.2657999999999994E-07
1.125,0.8,-1.4987E-09,5.132E-10,-1.9840000000000003E-11,6.2769999999999994E-07,-6.2682E-07
1.12,0.8,-1.4939E-09,4.7373000000000008E-10,-1.5180000000000003E-11,6.2754E-07,-6.265E-07
1.115,0.8,-1.4874E-09,4.3282E-10,-1.1740000000000001E-11,6.2764E-07,-6.2654E-07
1.11,0.8,-1.4901E-09,3.9928000000000004E-10,-4.77E-12,6.2766E-07,-6.2648E-07
1.105,0.8,-1.4878E-09,3.6838E-10,-2.37E-12,6.2744E-07,-6.2652E-07
1.1,0.8,-1.4906E-09,3.3929E-10,4.88E-12,6.2734E-07,-6.2618E-07
1.095,0.8,-1.4883E-09,3.1415000000000005E-10,1.005E-11,6.2782E-07,-6.266E-07
1.09,0.8,-1.4936E-09,2.9012000000000003E-10,1.8820000000000003E-11,6.2738E-07,-6.266E-07
1.085,0.8,-1.4921E-09,2.6844E-10,2.5470000000000004E-11,6.2774E-07,-6.2639999999999994E-07
1.08,0.8,-1.4957E-09,2.4867000000000003E-10,3.158E-11,6.2766E-07,-6.2629999999999994E-07
1.075,0.8,-1.4975E-09,2.3011000000000002E-10,4.002E-11,6.2738E-07,-6.2624E-07
1.07,0.8,-1.4973E-09,2.1454000000000002E-10,4.8860000000000006E-11,6.276E-07,-6.2622E-07
1.065,0.8,-1.5081E-09,1.9910000000000002E-10,6.03E-11,6.2769999999999994E-07,-6.2636E-07
1.06,0.8,-1.5183E-09,1.8528E-10,7.133E-11,6.275E-07,-6.2608E-07
1.0550000000000002,0.8,-1.5162E-09,1.7367E-10,8.696E-11,6.2744E-07,-6.2592E-07
1.05,0.8,-1.5376E-09,1.6221E-10,1.0136000000000001E-10,6.2741999999999994E-07,-6.2632E-07
1.0450000000000002,0.8,-1.5419E-09,1.5153000000000002E-10,1.1534000000000001E-10,6.2746E-07,-6.2622E-07
1.04,0.8,-1.5523E-09,1.4219E-10,1.3270000000000002E-10,6.2751999999999994E-07,-6.2618E-07
1.0350000000000001,0.8,-1.5762E-09,1.3304000000000001E-10,1.5448000000000002E-10,6.2754E-07,-6.2622E-07
1.03,0.8,-1.5971E-09,1.2419E-10,1.7914000000000001E-10,6.2758E-07,-6.2622E-07
1.0250000000000001,0.8,-1.6221E-09,1.1636000000000001E-10,2.0706E-10,6.2762E-07,-6.2628E-07
1.02,0.8,-1.6466E-09,1.1041000000000001E-10,2.3983000000000004E-10,6.2769999999999994E-07,-6.2629999999999994E-07
1.0150000000000001,0.8,-1.6829E-09,1.0366000000000001E-10,2.7829000000000003E-10,6.2754E-07,-6.2634E-07
1.01,0.8,-1.7219E-09,9.8170000000000008E-11,3.1863E-10,6.2774E-07,-6.2639999999999994E-07
1.0050000000000001,0.8,-1.7648E-09,9.311E-11,3.6505000000000005E-10,6.2778E-07,-6.2639999999999994E-07
1,0.8,-1.8209E-09,8.7990000000000011E-11,4.2158000000000006E-10,6.2784E-07,-6.2639999999999994E-07
0.995,0.8,-1.8812E-09,8.3300000000000012E-11,4.8814E-10,6.2772E-07,-6.266E-07
0.9900000000000001,0.8,-1.954E-09,7.8900000000000007E-11,5.6455000000000008E-10,6.2797999999999994E-07,-6.267E-07
0.9850000000000001,0.8,-2.0274E-09,7.4680000000000007E-11,6.5047E-10,6.2794E-07,-6.2652E-07
0.98000000000000009,0.8,-2.1285E-09,7.152E-11,7.4838000000000006E-10,6.2786E-07,-6.2652E-07
0.97500000000000009,0.8,-2.2499E-09,6.84E-11,8.6435E-10,6.2776E-07,-6.2654E-07
0.97000000000000008,0.8,-2.3766E-09,6.399E-11,9.9512000000000018E-10,6.2784E-07,-6.267E-07
0.96500000000000008,0.8,-2.5261E-09,6.1800000000000009E-11,1.14507E-09,6.2796E-07,-6.2666E-07
0.96000000000000008,0.8,-2.718E-09,5.8680000000000011E-11,1.3227E-09,6.2778E-07,-6.265E-07
0.95500000000000007,0.8,-2.9021E-09,5.5520000000000006E-11,1.5312E-09,6.2782E-07,-6.2662E-07
0.95000000000000007,0.8,-3.1315E-09,5.3140000000000003E-11,1.7647E-09,6.2806E-07,-6.2652E-07
0.94500000000000006,0.8,-3.409E-09,5.116E-11,2.036E-09,6.28E-07,-6.2664E-07
0.94000000000000006,0.8,-3.7238E-09,4.8520000000000004E-11,2.3499E-09,6.2776E-07,-6.2654E-07
0.935,0.8,-4.0846E-09,4.633E-11,2.7192E-09,6.2788E-07,-6.2682E-07
0.93,0.8,-4.5061E-09,4.475E-11,3.1377E-09,6.2768E-07,-6.2652E-07
0.925,0.8,-4.9883E-09,4.1650000000000006E-11,3.6283E-09,6.2779999999999994E-07,-6.265E-07
0.92,0.8,-5.5578E-09,4.0660000000000005E-11,4.1885E-09,6.2782E-07,-6.2652E-07
0.915,0.8,-6.2071E-09,3.856E-11,4.8468E-09,6.2796E-07,-6.2657999999999994E-07
0.91,0.8,-6.9679E-09,3.682E-11,5.5868E-09,6.2794E-07,-6.2639999999999994E-07
0.905,0.8,-7.8519E-09,3.5640000000000006E-11,6.4715E-09,6.2786E-07,-6.2654E-07
0.9,0.8,-8.8461E-09,3.3600000000000005E-11,7.48E-09,6.2772E-07,-6.2648E-07
0.895,0.8,-9.9967E-09,3.22E-11,8.655E-09,6.2764E-07,-6.2646E-07
0.89,0.8,-1.13603E-08,3.0790000000000004E-11,9.9922E-09,6.2741999999999994E-07,-6.2626E-07
0.885,0.8,-1.29394E-08,2.8980000000000003E-11,1.15824E-08,6.2778E-07,-6.2639999999999994E-07
0.88,0.8,-1.4731599999999999E-08,2.786E-11,1.33792E-08,6.2794E-07,-6.2642E-07
0.875,0.8,-1.68396E-08,2.635E-11,1.54858E-08,6.2784E-07,-6.2648E-07
0.87,0.8,-1.9234E-08,2.5360000000000003E-11,1.78822E-08,6.2776E-07,-6.2636E-07
0.865,0.8,-2.2053199999999997E-08,2.305E-11,2.0696599999999998E-08,6.2776E-07,-6.2636E-07
0.86,0.8,-2.52532E-08,2.178E-11,2.39096E-08,6.279E-07,-6.265E-07
0.85500000000000009,0.8,-2.9012599999999998E-08,2.0640000000000003E-11,2.7682199999999997E-08,6.28E-07,-6.2657999999999994E-07
0.85000000000000009,0.8,-3.3321199999999995E-08,2.001E-11,3.1975999999999995E-08,6.2796E-07,-6.2664E-07
0.84500000000000008,0.8,-3.83942E-08,1.7310000000000003E-11,3.7016E-08,6.2754E-07,-6.2639999999999994E-07
0.84000000000000008,0.8,-4.4151199999999994E-08,1.6670000000000002E-11,4.2741199999999996E-08,6.2769999999999994E-07,-6.2624E-07
0.83500000000000008,0.8,-5.08898E-08,1.4760000000000003E-11,4.9472999999999996E-08,6.2782E-07,-6.2632E-07
0.83000000000000007,0.8,-5.85698E-08,1.3560000000000001E-11,5.7154E-08,6.2762E-07,-6.2662E-07
0.82500000000000007,0.8,-6.7579599999999992E-08,1.1620000000000001E-11,6.6140399999999991E-08,6.2782E-07,-6.2648E-07
0.82000000000000006,0.8,-7.7808399999999986E-08,1.0230000000000001E-11,7.6423199999999993E-08,6.2764E-07,-6.265E-07
0.81500000000000006,0.8,-8.9672999999999985E-08,8.23E-12,8.83104E-08,6.2784E-07,-6.2628E-07
0.81,0.8,-1.0359979999999999E-07,6.51E-12,1.0221559999999999E-07,6.2769999999999994E-07,-6.2639999999999994E-07
0.805,0.8,-1.1934E-07,5.4100000000000006E-12,1.1812E-07,6.28E-07,-6.2657999999999994E-07
0.8,0.8,-1.3816E-07,2.9100000000000003E-12,1.3672E-07,6.2784E-07,-6.2648E-07
0.795,0.8,-1.5936E-07,1.95E-12,1.5816E-07,6.2784E-07,-6.2636E-07
0.79,0.8,-1.8396E-07,-8.1000000000000008E-13,1.8327999999999998E-07,6.2786E-07,-6.2634E-07
0.785,0.8,-2.1298E-07,-2.4500000000000003E-12,2.1102E-07,6.2788E-07,-6.2648E-07
