I/V Sweep,id_vgs_P
RecordTime,05/30/2023 09:38:45
Device ID,
Count,1
Flag,
Remarks,
vg,vd,id,ig,is,iavdd,ignd
1.2,0,-5.2981E-06,-1E-12,5.1636000000000008E-06,3.545E-07,-2.5726E-07
1.195,0,-5.2326000000000005E-06,1.0100000000000001E-12,5.1334000000000007E-06,3.5446E-07,-2.573E-07
1.19,0,-5.2735E-06,8E-13,5.1585000000000007E-06,3.5452E-07,-2.5735999999999997E-07
1.185,0,-5.2470000000000008E-06,1.78E-12,5.1566000000000007E-06,3.5458E-07,-2.5726E-07
1.1800000000000002,0,-5.2351000000000009E-06,-1.36E-12,5.1462000000000008E-06,3.5452E-07,-2.5728E-07
1.175,0,-5.2379E-06,1.21E-12,5.1597000000000008E-06,3.5452E-07,-2.5732E-07
1.1700000000000002,0,-5.2427000000000006E-06,-6.6E-13,5.1509E-06,3.5454E-07,-2.5718E-07
1.165,0,-5.2437E-06,9.4E-13,5.1672E-06,3.5438E-07,-2.5732E-07
1.1600000000000001,0,-5.2558000000000006E-06,1.1500000000000002E-12,5.1628000000000008E-06,3.5468E-07,-2.5732E-07
1.155,0,-5.2574000000000007E-06,-1.86E-12,5.1577000000000006E-06,3.5448E-07,-2.5724E-07
1.1500000000000001,0,-5.2653E-06,2.8E-13,5.161E-06,3.5458E-07,-2.5728E-07
1.145,0,-5.2603E-06,2.5800000000000003E-12,5.1557000000000005E-06,3.5462E-07,-2.5724E-07
1.1400000000000001,0,-5.2399000000000004E-06,-5.7E-13,5.1431000000000008E-06,3.5441999999999997E-07,-2.572E-07
1.135,0,-5.2687000000000009E-06,-1.3000000000000001E-12,5.1481000000000007E-06,3.5464E-07,-2.5728E-07
1.1300000000000001,0,-5.2567000000000008E-06,7.6000000000000009E-13,5.1554000000000006E-06,3.5452E-07,-2.573E-07
1.125,0,-5.2771000000000007E-06,6.9000000000000009E-13,5.1523000000000006E-06,3.5464E-07,-2.573E-07
1.12,0,-5.2693000000000005E-06,6.0000000000000009E-14,5.168E-06,3.5458E-07,-2.5724E-07
1.115,0,-5.2602000000000009E-06,1.3900000000000001E-12,5.1626E-06,3.5458E-07,-2.5724E-07
1.11,0,-5.2622E-06,5.3000000000000006E-13,5.1757E-06,3.5462E-07,-2.5726E-07
1.105,0,-5.2633000000000009E-06,7E-13,5.1717000000000008E-06,3.5452E-07,-2.5728E-07
1.1,0,-5.2600000000000005E-06,2.8300000000000003E-12,5.1608000000000006E-06,3.5438E-07,-2.5726E-07
1.095,0,-5.2566000000000006E-06,9.5E-13,5.1847000000000005E-06,3.545E-07,-2.573E-07
1.09,0,-5.2665E-06,9.3E-13,5.1754000000000005E-06,3.5454E-07,-2.572E-07
1.085,0,-5.2577000000000005E-06,2.29E-12,5.1789000000000005E-06,3.5441999999999997E-07,-2.5724E-07
1.08,0,-5.2665E-06,1.74E-12,5.1620000000000007E-06,3.5452E-07,-2.572E-07
1.075,0,-5.268E-06,6.6E-13,5.1716000000000006E-06,3.5455999999999997E-07,-2.5726E-07
1.07,0,-5.2845000000000008E-06,1.5600000000000002E-12,5.1674000000000007E-06,3.5452E-07,-2.5728E-07
1.065,0,-5.2528000000000008E-06,-1.4300000000000002E-12,5.1588000000000005E-06,3.5462E-07,-2.5718E-07
1.06,0,-5.2657E-06,2.6E-13,5.1615000000000005E-06,3.5458E-07,-2.5721999999999997E-07
1.0550000000000002,0,-5.2699E-06,7.5E-13,5.1795E-06,3.5452E-07,-2.5718E-07
