I/V Sweep,id_vgs_2
RecordTime,07/21/2023 13:40:52
Device ID,
Count,1
Flag,
Remarks,
vg,vd,id,ig,is,iavdd,ignd
-0.3,0,1.6396000000000002E-10,-3.9200000000000004E-10,2.0387000000000002E-10,3.647E-07,-3.6462E-07
-0.29500000000000004,0,1.5796000000000002E-10,-3.7727000000000003E-10,1.9692E-10,3.6473999999999997E-07,-3.6466E-07
-0.29000000000000004,0,1.4968000000000002E-10,-3.6397000000000004E-10,1.8895E-10,3.6472E-07,-3.6464E-07
-0.28500000000000003,0,1.4374E-10,-3.4814000000000005E-10,1.8167E-10,3.647E-07,-3.6464E-07
-0.28,0,1.3798E-10,-3.3394000000000004E-10,1.7663000000000002E-10,3.6456E-07,-3.6456E-07
-0.275,0,1.3349000000000002E-10,-3.2366000000000005E-10,1.6980000000000002E-10,3.6486E-07,-3.6476E-07
-0.27,0,1.1959E-10,-3.0796000000000004E-10,1.6192000000000002E-10,3.6476E-07,-3.6473999999999997E-07
-0.265,0,1.2205E-10,-2.9415E-10,1.5524000000000002E-10,3.6484E-07,-3.649E-07
-0.26,0,1.1674E-10,-2.8648000000000003E-10,1.4909E-10,3.6484E-07,-3.6482E-07
-0.255,0,1.0562E-10,-2.6699000000000003E-10,1.4242E-10,3.6484E-07,-3.6482E-07
-0.25,0,1.072E-10,-2.6826E-10,1.3715E-10,3.6486E-07,-3.6472E-07
-0.24500000000000002,0,9.881E-11,-2.4589E-10,1.3323000000000002E-10,3.6458E-07,-3.645E-07
-0.24000000000000002,0,9.564E-11,-2.3958E-10,1.2604E-10,3.6458E-07,-3.6466E-07
-0.23500000000000001,0,8.6920000000000008E-11,-2.3444E-10,1.2282000000000002E-10,3.6462E-07,-3.6456E-07
-0.23,0,8.743E-11,-2.0928000000000003E-10,1.1663000000000002E-10,3.6466E-07,-3.6458E-07
-0.225,0,8.139E-11,-2.177E-10,1.1104000000000001E-10,3.6462E-07,-3.6458E-07
-0.22,0,7.329E-11,-1.9735000000000002E-10,1.0555000000000001E-10,3.6458E-07,-3.6456E-07
-0.215,0,7.6360000000000008E-11,-1.9223000000000002E-10,1.0175000000000001E-10,3.6458E-07,-3.6452E-07
-0.21000000000000002,0,6.711E-11,-1.8380000000000003E-10,9.8170000000000008E-11,3.6459999999999997E-07,-3.6456E-07
-0.20500000000000002,0,6.316E-11,-1.7326E-10,9.2540000000000011E-11,3.6459999999999997E-07,-3.6452E-07
-0.2,0,6.1250000000000008E-11,-1.6865E-10,8.8080000000000008E-11,3.648E-07,-3.6476E-07
-0.195,0,6.165E-11,-1.5632E-10,8.4900000000000012E-11,3.6492E-07,-3.6486E-07
-0.19,0,4.7540000000000005E-11,-1.5151E-10,8.004E-11,3.6473999999999997E-07,-3.6476E-07
-0.185,0,4.974E-11,-1.4475000000000002E-10,7.6270000000000012E-11,3.6476E-07,-3.6476E-07
-0.18000000000000002,0,5.0750000000000006E-11,-1.3942000000000002E-10,7.3490000000000009E-11,3.6484E-07,-3.6473999999999997E-07
-0.17500000000000002,0,3.9280000000000005E-11,-1.2802000000000001E-10,7.182E-11,3.648E-07,-3.648E-07
-0.17,0,3.6830000000000004E-11,-1.2496E-10,6.8450000000000007E-11,3.6486E-07,-3.6476E-07
-0.165,0,3.205E-11,-1.1224E-10,6.396E-11,3.6473999999999997E-07,-3.6476E-07
-0.16,0,3.6660000000000006E-11,-1.121E-10,6.165E-11,3.648E-07,-3.6478E-07
-0.155,0,2.6540000000000003E-11,-1.0133000000000001E-10,5.718E-11,3.6476E-07,-3.6478E-07
-0.15,0,3.1410000000000004E-11,-1.0282000000000001E-10,5.4140000000000006E-11,3.6476E-07,-3.647E-07
-0.14500000000000002,0,2.5430000000000003E-11,-9.2840000000000012E-11,5.11E-11,3.648E-07,-3.6472E-07
-0.14,0,2.2350000000000002E-11,-8.6030000000000012E-11,4.85E-11,3.648E-07,-3.6466E-07
-0.135,0,2.6990000000000002E-11,-8.2730000000000008E-11,4.3280000000000005E-11,3.6478E-07,-3.6472E-07
-0.13,0,2.3720000000000003E-11,-7.806E-11,4.1030000000000006E-11,3.6484E-07,-3.647E-07
