I/V Sweep,id_vds
RecordTime,04/24/2024 10:01:39
Device ID,
Count,2
Flag,
Remarks,
vd,vg,id,ig,is,iavdd,ignd
0,0,-1.20714E-08,-5.3688E-10,-2.7839E-09,3.7438000000000005E-06,-3.7181000000000005E-06
0.005,0,3.2453999999999994E-08,-5.5271E-10,-4.7747E-08,3.7250000000000003E-06,-3.7081000000000005E-06
0.01,0,7.4959199999999987E-08,-5.5088000000000007E-10,-9.0181399999999987E-08,3.7201E-06,-3.7015000000000005E-06
0.015000000000000001,0,1.1400579999999998E-07,-5.55E-10,-1.2892E-07,3.7191000000000005E-06,-3.7021000000000005E-06
0.02,0,1.5143999999999999E-07,-5.5614E-10,-1.6609999999999999E-07,3.7135000000000005E-06,-3.6978000000000004E-06
0.025,0,1.8656E-07,-5.576E-10,-2.0066E-07,3.7172E-06,-3.6972000000000004E-06
0.030000000000000002,0,2.199E-07,-5.5743E-10,-2.3352E-07,3.7115000000000004E-06,-3.6895000000000004E-06
0.035,0,2.5168E-07,-5.5401E-10,-2.65E-07,3.7098000000000005E-06,-3.6883000000000003E-06
0.04,0,2.8152E-07,-5.5889E-10,-2.9548E-07,3.7006E-06,-3.6797000000000005E-06
0.045000000000000005,0,3.1165999999999997E-07,-5.6255000000000009E-10,-3.252E-07,3.6985000000000002E-06,-3.6839000000000004E-06
0.05,0,3.394E-07,-5.6331000000000009E-10,-3.5242E-07,3.6977E-06,-3.6832000000000006E-06
0.055,0,3.677E-07,-5.6642E-10,-3.8037999999999997E-07,3.6997000000000003E-06,-3.6828000000000006E-06
0.060000000000000005,0,3.938E-07,-5.6791000000000006E-10,-4.0686E-07,3.6934000000000005E-06,-3.6773000000000004E-06
0.065,0,4.2052E-07,-5.7287E-10,-4.3354E-07,3.6975E-06,-3.6777000000000004E-06
0.07,0,4.4628E-07,-5.7348000000000007E-10,-4.5927999999999997E-07,3.6911000000000005E-06,-3.6738000000000003E-06
0.075,0,4.7162E-07,-5.7579E-10,-4.8424E-07,3.6941000000000003E-06,-3.6773000000000004E-06
0.08,0,4.9572E-07,-5.8063000000000009E-10,-5.0698E-07,3.6852000000000003E-06,-3.672E-06
0.085,0,5.1944E-07,-5.7819E-10,-5.3199999999999995E-07,3.6875000000000003E-06,-3.6712000000000005E-06
0.090000000000000011,0,5.4428E-07,-5.8252000000000007E-10,-5.549E-07,3.6837000000000004E-06,-3.6717000000000004E-06
0.095,0,5.6634E-07,-5.8557000000000008E-10,-5.786E-07,3.6830000000000006E-06,-3.6696000000000004E-06
0.1,0,5.9062E-07,-5.866E-10,-6.0208E-07,3.6771000000000003E-06,-3.6601000000000003E-06
0.10500000000000001,0,6.1516E-07,-5.88E-10,-6.2452E-07,3.6775000000000004E-06,-3.6629000000000005E-06
0.11,0,6.3724E-07,-5.8988E-10,-6.4928E-07,3.6775000000000004E-06,-3.6670000000000002E-06
0.115,0,6.6028E-07,-5.9235E-10,-6.698E-07,3.6765000000000003E-06,-3.6662000000000006E-06
0.12000000000000001,0,6.8302E-07,-5.954E-10,-6.9302E-07,3.6782E-06,-3.6633000000000006E-06
0.125,0,7.0518E-07,-5.9611E-10,-7.1448E-07,3.6762000000000005E-06,-3.6596000000000005E-06
0.13,0,7.2776E-07,-5.9706E-10,-7.3868E-07,3.6799000000000005E-06,-3.6622000000000003E-06
0.135,0,7.4768E-07,-6.0325000000000006E-10,-7.5782E-07,3.6701000000000002E-06,-3.6546000000000006E-06
0.14,0,7.7184E-07,-6.0573E-10,-7.8232E-07,3.6698000000000004E-06,-3.6584000000000004E-06
0.14500000000000002,0,7.9325999999999994E-07,-6.0932E-10,-8.0144E-07,3.6684000000000003E-06,-3.6607000000000004E-06
0.15,0,8.1351999999999994E-07,-6.1510000000000008E-10,-8.2268E-07,3.6673000000000004E-06,-3.6505000000000005E-06
0.155,0,8.376E-07,-6.1650000000000009E-10,-8.4652E-07,3.6631000000000006E-06,-3.6489000000000003E-06
0.16,0,8.6218E-07,-6.190800000000001E-10,-8.71E-07,3.6587000000000002E-06,-3.6472000000000004E-06
0.165,0,8.8111999999999994E-07,-6.2536E-10,-8.9119999999999993E-07,3.6574000000000003E-06,-3.6485000000000003E-06
