I/V Sweep,id_vgs_P_2
RecordTime,10/19/2023 08:25:33
Device ID,
Count,2
Flag,
Remarks,
vg,vd,id,ig,is,iavdd,ignd
1.2,0,-7.56386E-08,7.2646E-09,8.6910000000000013E-11,4.3789999999999997E-07,-3.6942E-07
1.195,0,-7.56464E-08,6.7042E-09,8.8210000000000011E-11,4.3831999999999997E-07,-3.6952E-07
1.19,0,-7.54418E-08,6.1872E-09,9.0040000000000006E-11,4.389E-07,-3.696E-07
1.185,0,-7.55086E-08,5.7283E-09,9.2520000000000007E-11,4.3943999999999997E-07,-3.6966E-07
1.1800000000000002,0,-7.5243599999999987E-08,5.2998E-09,9.303E-11,4.3952E-07,-3.6966E-07
1.175,0,-7.5072599999999992E-08,4.9198E-09,9.76E-11,4.3985999999999997E-07,-3.6977999999999997E-07
1.1700000000000002,0,-7.48372E-08,4.5687E-09,9.6960000000000007E-11,4.4006E-07,-3.6977999999999997E-07
1.165,0,-7.4636599999999987E-08,4.2569E-09,1.0027E-10,4.4018E-07,-3.6982E-07
1.1600000000000001,0,-7.44818E-08,3.9661E-09,1.0044E-10,4.4036E-07,-3.6984E-07
1.155,0,-7.4363199999999987E-08,3.7063E-09,1.0310000000000001E-10,4.4055999999999997E-07,-3.6996E-07
1.1500000000000001,0,-7.42104E-08,3.4693E-09,1.0626E-10,4.406E-07,-3.6996E-07
1.145,0,-7.41314E-08,3.2519E-09,1.0736E-10,4.4082E-07,-3.6998E-07
1.1400000000000001,0,-7.4038999999999992E-08,3.0583E-09,1.1043000000000001E-10,4.4094E-07,-3.7012E-07
1.135,0,-7.3737399999999989E-08,2.8816E-09,1.1146000000000001E-10,4.4096E-07,-3.7012E-07
1.1300000000000001,0,-7.36626E-08,2.719E-09,1.1725E-10,4.41E-07,-3.701E-07
1.125,0,-7.3511799999999993E-08,2.5746E-09,1.1835E-10,4.4102E-07,-3.701E-07
1.12,0,-7.3382999999999989E-08,2.4405E-09,1.2382000000000002E-10,4.4106E-07,-3.7022E-07
1.115,0,-7.3254199999999986E-08,2.3174E-09,1.2807E-10,4.412E-07,-3.7024E-07
1.11,0,-7.3176199999999991E-08,2.2059E-09,1.318E-10,4.4111999999999997E-07,-3.7026E-07
1.105,0,-7.3037199999999992E-08,2.1053E-09,1.3738000000000002E-10,4.4118E-07,-3.7026E-07
1.1,0,-7.29636E-08,2.0131E-09,1.4356000000000002E-10,4.4114E-07,-3.703E-07
1.095,0,-7.28268E-08,1.9271E-09,1.5104E-10,4.4118E-07,-3.7032E-07
1.09,0,-7.2736399999999992E-08,1.8531E-09,1.5821000000000002E-10,4.4116E-07,-3.703E-07
1.085,0,-7.26574E-08,1.7813E-09,1.6753000000000002E-10,4.4111999999999997E-07,-3.7032E-07
