I/V Sweep,id_vgs_2
RecordTime,05/14/2024 10:28:59
Device ID,
Count,2
Flag,
Remarks,
vg,vd,id,ig,is,iavdd,ignd
-0.3,0,1.5947E-09,-4.1373799999999993E-08,-5.5693E-09,4.5777E-06,-4.5109E-06
-0.29500000000000004,0,1.4202E-09,-3.7118599999999995E-08,-5.9307E-09,4.5487E-06,-4.5103000000000007E-06
-0.29000000000000004,0,1.3005E-09,-3.34446E-08,-6.0761E-09,4.5441E-06,-4.5062E-06
-0.28500000000000003,0,1.2263E-09,-3.0132599999999994E-08,-5.9724E-09,4.5486000000000008E-06,-4.5080000000000007E-06
-0.28,0,1.1231E-09,-2.7263599999999997E-08,-6.0001E-09,4.5387E-06,-4.5051E-06
-0.275,0,1.0945E-09,-2.4637599999999997E-08,-5.98E-09,4.5350000000000006E-06,-4.5017000000000005E-06
-0.27,0,1.0224E-09,-2.2264199999999998E-08,-5.9605E-09,4.522E-06,-4.492E-06
-0.265,0,8.6161000000000009E-10,-2.0114199999999998E-08,-6.0313E-09,4.5177000000000008E-06,-4.4913000000000005E-06
-0.26,0,8.2813E-10,-1.8223799999999997E-08,-6.0108E-09,4.5131E-06,-4.4912E-06
-0.255,0,6.7783E-10,-1.64858E-08,-5.9499E-09,4.5079000000000005E-06,-4.4829000000000007E-06
-0.25,0,6.7193000000000008E-10,-1.4952999999999998E-08,-6.0078E-09,4.5014000000000006E-06,-4.4717000000000007E-06
-0.24500000000000002,0,5.3220000000000009E-10,-1.3568E-08,-6.1038E-09,4.4922000000000008E-06,-4.4762000000000004E-06
-0.24000000000000002,0,5.4315E-10,-1.2245599999999999E-08,-5.9887E-09,4.4929000000000006E-06,-4.4713000000000007E-06
-0.23500000000000001,0,4.4306E-10,-1.1133999999999999E-08,-6.055E-09,4.4978E-06,-4.4766000000000005E-06
-0.23,0,4.2723000000000003E-10,-1.0172399999999999E-08,-5.9581E-09,4.4833000000000008E-06,-4.4684E-06
-0.225,0,2.5749E-10,-9.251E-09,-6.0254E-09,4.4857E-06,-4.4668E-06
-0.22,0,2.5313000000000003E-10,-8.457E-09,-6.0615E-09,4.4737E-06,-4.4632000000000007E-06
-0.215,0,2.3912E-10,-7.7029E-09,-6.2138E-09,4.4698000000000008E-06,-4.4516000000000007E-06
-0.21000000000000002,0,3.5440000000000004E-10,-7.0431E-09,-6.3213E-09,4.4696E-06,-4.4532000000000008E-06
-0.20500000000000002,0,4.9834000000000006E-10,-6.4287E-09,-6.4652E-09,4.4669E-06,-4.4512000000000007E-06
-0.2,0,5.1574E-10,-5.8994E-09,-6.6751E-09,4.4670000000000006E-06,-4.4493000000000008E-06
-0.195,0,5.4461E-10,-5.3825E-09,-6.7059E-09,4.4593000000000007E-06,-4.4499E-06
-0.19,0,6.1493000000000007E-10,-4.9371E-09,-6.8494E-09,4.4512000000000007E-06,-4.439E-06
-0.185,0,6.4333000000000009E-10,-4.5213E-09,-6.8817E-09,4.4471E-06,-4.4427000000000007E-06
-0.18000000000000002,0,7.3383E-10,-4.1426E-09,-7.0019E-09,4.4512000000000007E-06,-4.4384000000000006E-06
-0.17500000000000002,0,8.8605000000000006E-10,-3.803E-09,-7.2843E-09,4.4506E-06,-4.4363E-06
-0.17,0,1.0531E-09,-3.514E-09,-7.3357E-09,4.4462000000000007E-06,-4.4397E-06
-0.165,0,1.0987200000000001E-09,-3.2296E-09,-7.497E-09,4.4374E-06,-4.4203000000000007E-06
-0.16,0,1.0659400000000002E-09,-2.9689E-09,-7.4387999999999996E-09,4.4400000000000007E-06,-4.4259E-06
-0.155,0,1.0220200000000002E-09,-2.7523E-09,-7.6019E-09,4.4369000000000007E-06,-4.4251E-06
-0.15,0,1.1500500000000002E-09,-2.5438E-09,-7.7306E-09,4.434E-06,-4.4213E-06
-0.14500000000000002,0,1.6486E-09,-2.3525E-09,-7.5548E-09,4.4305E-06,-4.4178E-06
-0.14,0,1.5853E-09,-2.1845E-09,-8.3377E-09,4.4288000000000007E-06,-4.419E-06
-0.135,0,1.6971E-09,-2.0233E-09,-8.4478E-09,4.4314000000000005E-06,-4.417E-06
-0.13,0,1.8046E-09,-1.8911E-09,-8.4676E-09,4.4261000000000007E-06,-4.4137000000000006E-06
