I/V Sweep,id_vgs_P
RecordTime,08/01/2024 07:43:33
Device ID,
Count,1
Flag,
Remarks,
vg,vd,id,ig,is,iavdd,ignd
1.2,0,-8.5456E-08,3.0134E-09,3.4583E-09,7.0562E-07,-6.2648E-07
1.195,0,-8.576699999999999E-08,2.8146E-09,3.8227E-09,7.0554E-07,-6.2639999999999994E-07
1.19,0,-8.56166E-08,2.6372E-09,4.2263E-09,7.0518E-07,-6.2611999999999994E-07
1.185,0,-8.5669E-08,2.4786E-09,4.6973E-09,7.0484E-07,-6.2634E-07
1.1800000000000002,0,-8.56976E-08,2.3346E-09,5.191E-09,7.0448E-07,-6.2628E-07
1.175,0,-8.5736399999999989E-08,2.2024E-09,5.7587E-09,7.0422E-07,-6.2622E-07
1.1700000000000002,0,-8.5887599999999986E-08,2.0899E-09,6.3907E-09,7.0389999999999994E-07,-6.2642E-07
1.165,0,-8.6310599999999989E-08,1.9788E-09,7.0756E-09,7.0394E-07,-6.265E-07
1.1600000000000001,0,-8.6661E-08,1.8786E-09,7.8346E-09,7.0342E-07,-6.2672E-07
1.155,0,-8.71326E-08,1.7818E-09,8.7024E-09,7.033E-07,-6.2636E-07
1.1500000000000001,0,-8.7873599999999988E-08,1.7025E-09,9.6283E-09,7.0288E-07,-6.2638E-07
1.145,0,-8.861939999999999E-08,1.6249E-09,1.07568E-08,7.0288E-07,-6.2648E-07
1.1400000000000001,0,-8.972179999999999E-08,1.5568E-09,1.1958399999999999E-08,7.0256E-07,-6.2654E-07
1.135,0,-9.0737199999999985E-08,1.4939E-09,1.3257199999999998E-08,7.0232E-07,-6.2639999999999994E-07
1.1300000000000001,0,-9.1778799999999993E-08,1.4324E-09,1.4724999999999998E-08,7.0193999999999994E-07,-6.2642E-07
1.125,0,-9.3180199999999989E-08,1.3769E-09,1.64032E-08,7.0198E-07,-6.2662E-07
1.12,0,-9.4745399999999988E-08,1.3273E-09,1.82668E-08,7.0178E-07,-6.2657999999999994E-07
1.115,0,-9.6555399999999989E-08,1.2803E-09,2.0322599999999998E-08,7.0176E-07,-6.2672E-07
1.11,0,-9.866939999999999E-08,1.2387E-09,2.26242E-08,7.0172E-07,-6.2684E-07
1.105,0,-1.0092579999999999E-07,1.1988E-09,2.5192399999999997E-08,7.012E-07,-6.2672E-07
1.1,0,-1.0349939999999999E-07,1.1593E-09,2.8092799999999998E-08,7.0086E-07,-6.2666E-07
1.095,0,-1.0665099999999999E-07,1.1262E-09,3.1278E-08,7.0102E-07,-6.269E-07
