I/V Sweep,id_vgs_2
RecordTime,02/01/2024 07:36:10
Device ID,
Count,1
Flag,
Remarks,
vg,vd,id,ig,is,iavdd,ignd
-0.3,0,-4.1471E-09,-3.9582799999999994E-08,-2.5E-13,9.4852E-07,-9.0622E-07
-0.29500000000000004,0,-4.2289E-09,-3.5765199999999994E-08,-1.14E-12,9.5032E-07,-9.1053999999999995E-07
-0.29000000000000004,0,-4.2463E-09,-3.23082E-08,4.0000000000000006E-14,9.5077999999999994E-07,-9.1456E-07
-0.28500000000000003,0,-4.2646E-09,-2.9283399999999997E-08,-1.13E-12,9.5186E-07,-9.184E-07
-0.28,0,-4.2809E-09,-2.6485199999999996E-08,1.3500000000000001E-12,9.5266E-07,-9.2163999999999993E-07
-0.275,0,-4.2994E-09,-2.39848E-08,-7.2000000000000006E-13,9.5268E-07,-9.2453999999999994E-07
-0.27,0,-4.315E-09,-2.1686999999999998E-08,8.8000000000000009E-13,9.531E-07,-9.2698E-07
-0.265,0,-4.3268E-09,-1.9605399999999998E-08,3.3E-13,9.5372E-07,-9.296E-07
-0.26,0,-4.3477E-09,-1.77362E-08,-6.0000000000000007E-13,9.5398E-07,-9.32E-07
-0.255,0,-4.3613E-09,-1.6065399999999997E-08,2.01E-12,9.547E-07,-9.3404E-07
-0.25,0,-4.3748E-09,-1.4544799999999998E-08,3.0000000000000003E-13,9.5486E-07,-9.3618E-07
-0.24500000000000002,0,-4.3837E-09,-1.3164199999999999E-08,2.26E-12,9.5548E-07,-9.3796E-07
-0.24000000000000002,0,-4.3932E-09,-1.1876799999999999E-08,2.39E-12,9.5562E-07,-9.3926E-07
-0.23500000000000001,0,-4.4061E-09,-1.07598E-08,1.4300000000000002E-12,9.5632E-07,-9.4118E-07
-0.23,0,-4.4212E-09,-9.742E-09,3.5900000000000003E-12,9.5692E-07,-9.4272E-07
-0.225,0,-4.4388E-09,-8.8192E-09,2.85E-12,9.5724E-07,-9.4413999999999993E-07
-0.22,0,-4.4514E-09,-7.9725E-09,2.9800000000000002E-12,9.5818E-07,-9.4558E-07
-0.215,0,-4.4652E-09,-7.2012E-09,2.1000000000000003E-12,9.586E-07,-9.4692E-07
-0.21000000000000002,0,-4.4754E-09,-6.5116E-09,1.5800000000000001E-12,9.5908E-07,-9.4782E-07
-0.20500000000000002,0,-4.4877E-09,-5.8915E-09,-1.8200000000000003E-12,9.591E-07,-9.4914E-07
-0.2,0,-4.4969E-09,-5.3342E-09,2.1000000000000001E-13,9.5978E-07,-9.5006E-07
-0.195,0,-4.5084E-09,-4.8269E-09,-7.5E-13,9.6036E-07,-9.5102E-07
-0.19,0,-4.5248E-09,-4.3503E-09,6.6E-13,9.6098E-07,-9.5194E-07
-0.185,0,-4.5334E-09,-3.9442E-09,2.1200000000000003E-12,9.6137999999999989E-07,-9.5263999999999993E-07
