I/V Sweep,id_vgs_P_2
RecordTime,11/27/2023 15:36:54
Device ID,
Count,1
Flag,
Remarks,
vg,vd,id,ig,is,iavdd,ignd
1.2,0.8,-4.0713E-10,1.11568E-08,1.9490000000000002E-10,8.5332E-07,-8.6449999999999994E-07
1.195,0.8,-3.7217E-10,1.01738E-08,1.9918E-10,8.5508E-07,-8.6538E-07
1.19,0.8,-3.7127000000000005E-10,9.2307E-09,2.0434000000000002E-10,8.5662E-07,-8.6586E-07
1.185,0.8,-3.5904000000000003E-10,8.4178E-09,2.0734E-10,8.5808E-07,-8.6614E-07
1.1800000000000002,0.8,-3.6275E-10,7.6605E-09,2.1320000000000002E-10,8.5928E-07,-8.668E-07
1.175,0.8,-3.5112E-10,6.9874E-09,2.1419E-10,8.6029999999999994E-07,-8.6739999999999995E-07
1.1700000000000002,0.8,-3.3976E-10,6.3502E-09,2.2034E-10,8.6169999999999994E-07,-8.6802E-07
1.165,0.8,-3.2934E-10,5.794E-09,2.2243000000000003E-10,8.628E-07,-8.6851999999999994E-07
1.1600000000000001,0.8,-3.1198000000000004E-10,5.2726E-09,2.2602E-10,8.6322E-07,-8.6866E-07
1.155,0.8,-3.1348000000000004E-10,4.8197E-09,2.2779000000000002E-10,8.6439999999999993E-07,-8.6894E-07
1.1500000000000001,0.8,-3.1033E-10,4.4079E-09,2.3153000000000003E-10,8.6476E-07,-8.693E-07
1.145,0.8,-2.9812E-10,4.0207E-09,2.3799E-10,8.655E-07,-8.6956E-07
1.1400000000000001,0.8,-2.8903000000000003E-10,3.6796E-09,2.3786E-10,8.6632E-07,-8.7008E-07
1.135,0.8,-2.8160000000000004E-10,3.3683E-09,2.415E-10,8.6711999999999995E-07,-8.7024E-07
1.1300000000000001,0.8,-2.7593E-10,3.0822E-09,2.4094E-10,8.6754E-07,-8.7046E-07
1.125,0.8,-2.4892E-10,2.8337E-09,2.4583E-10,8.6792E-07,-8.7074E-07
