I/V Sweep,id_vgs_2
RecordTime,07/27/2023 08:10:01
Device ID,
Count,1
Flag,
Remarks,
vg,vd,id,ig,is,iavdd,ignd
-0.3,0,-9.618E-10,-5.6314E-09,2.875E-11,3.1921999999999997E-07,-3.1136E-07
-0.29500000000000004,0,-1.0237E-09,-5.1887E-09,8.9640000000000013E-11,3.1948E-07,-3.1228E-07
-0.29000000000000004,0,-9.349E-10,-4.6534E-09,1.0693000000000001E-10,3.1956E-07,-3.1319999999999997E-07
-0.28500000000000003,0,-1.0536E-09,-4.2475E-09,7.711E-11,3.1942E-07,-3.1314E-07
-0.28,0,-9.873E-10,-3.8042E-09,9.54E-11,3.1948E-07,-3.1372E-07
-0.275,0,-8.697E-10,-3.4143E-09,1.0853000000000001E-10,3.1921999999999997E-07,-3.1445999999999997E-07
-0.27,0,-1.0431E-09,-3.1295E-09,7.797E-11,3.194E-07,-3.1422E-07
-0.265,0,-9.696E-10,-2.7978E-09,9.708E-11,3.194E-07,-3.1496E-07
-0.26,0,-8.216E-10,-2.4969E-09,1.0717E-10,3.1926E-07,-3.1534E-07
-0.255,0,-1.0249E-09,-2.3004E-09,8.114E-11,3.194E-07,-3.151E-07
-0.25,0,-9.434999999999999E-10,-2.0461E-09,9.87E-11,3.1958E-07,-3.1568E-07
-0.24500000000000002,0,-7.738E-10,-1.8214E-09,1.0542000000000001E-10,3.1944E-07,-3.1634E-07
-0.24000000000000002,0,-1.0039E-09,-1.6791E-09,8.553E-11,3.196E-07,-3.1584E-07
-0.23500000000000001,0,-9.016E-10,-1.4915999999999999E-09,1.0035000000000001E-10,3.1918E-07,-3.1632E-07
-0.23,0,-1.0576E-09,-1.3867E-09,7.0820000000000007E-11,3.196E-07,-3.1596E-07
-0.225,0,-9.806E-10,-1.2228E-09,8.948000000000001E-11,3.194E-07,-3.163E-07
-0.22,0,-8.452E-10,-1.0739E-09,1.0166000000000001E-10,3.1934E-07,-3.1692E-07
-0.215,0,-1.0751E-09,-1.0548E-09,4.599E-11,3.1968E-07,-3.1606E-07
-0.21000000000000002,0,-1.0574E-09,-1.0113E-09,-4.8900000000000007E-11,3.1921999999999997E-07,-3.1632E-07
-0.20500000000000002,0,-1.0485E-09,-7.8595000000000006E-10,9.68E-11,3.1918E-07,-3.1711999999999997E-07
-0.2,0,-1.0339E-09,-7.518800000000001E-10,6.858000000000001E-11,3.1963999999999997E-07,-3.1658E-07
-0.195,0,-9.687E-10,-6.5674E-10,8.223000000000001E-11,3.1934E-07,-3.1683999999999997E-07
-0.19,0,-8.619E-10,-5.7073000000000005E-10,9.551E-11,3.1938E-07,-3.1739999999999997E-07
-0.185,0,-1.0578E-09,-5.6365E-10,5.9700000000000011E-11,3.194E-07,-3.168E-07
