I/V Sweep,id_vds_P
RecordTime,08/01/2024 07:13:37
Device ID,
Count,1
Flag,
Remarks,
vd,vg,id,ig,is,iavdd,ignd
0,0,-0.018692,-4.6727E-09,0.018696,6.9978E-07,-6.3451999999999994E-07
0.005,0,-0.018668,-4.6681E-09,0.018676,6.9966E-07,-6.3462E-07
0.01,0,-0.018658,-4.6793E-09,0.018668,6.992E-07,-6.3502E-07
0.015000000000000001,0,-0.018648,-4.6779E-09,0.018660000000000003,6.9829999999999995E-07,-6.3542E-07
0.02,0,-0.018636000000000003,-4.6832E-09,0.01865,6.9778E-07,-6.3552E-07
0.025,0,-0.018624,-4.6866E-09,0.018638000000000002,6.9678E-07,-6.3538E-07
0.030000000000000002,0,-0.018616,-4.6871E-09,0.01863,6.9544E-07,-6.3506E-07
0.035,0,-0.018606,-4.6834E-09,0.01862,6.949E-07,-6.3528E-07
0.04,0,-0.018602,-4.6915E-09,0.01861,6.945E-07,-6.3535999999999994E-07
0.045000000000000005,0,-0.018586000000000002,-4.6961E-09,0.018598,6.9356E-07,-6.3566E-07
0.05,0,-0.018578,-4.6987E-09,0.018586000000000002,6.9294E-07,-6.357E-07
0.055,0,-0.018570000000000003,-4.7007E-09,0.018578,6.9214E-07,-6.3576E-07
0.060000000000000005,0,-0.018558,-4.703E-09,0.018570000000000003,6.9108E-07,-6.355E-07
0.065,0,-0.01855,-4.7031E-09,0.01856,6.9052E-07,-6.3586E-07
0.07,0,-0.018538000000000002,-4.7069E-09,0.01855,6.8969999999999994E-07,-6.3594E-07
0.075,0,-0.018528000000000003,-4.7138E-09,0.01854,6.8876E-07,-6.3578E-07
0.08,0,-0.018516,-4.7232E-09,0.018526,6.8808E-07,-6.3606E-07
0.085,0,-0.018504000000000003,-4.7333E-09,0.018518000000000003,6.8764E-07,-6.3604E-07
0.090000000000000011,0,-0.018498,-4.7195E-09,0.018508,6.8642E-07,-6.3576E-07
0.095,0,-0.018488,-4.7248E-09,0.018498,6.8554E-07,-6.3588E-07
0.1,0,-0.01848,-4.7244E-09,0.018486000000000002,6.8484E-07,-6.3632E-07
0.10500000000000001,0,-0.018468000000000002,-4.7217E-09,0.018476000000000003,6.8434E-07,-6.3606E-07
0.11,0,-0.01846,-4.7302E-09,0.018468000000000002,6.8362E-07,-6.3626E-07
0.115,0,-0.018448000000000003,-4.7279E-09,0.018458000000000002,6.8294E-07,-6.3638E-07
0.12000000000000001,0,-0.018434000000000002,-4.7367E-09,0.018444000000000002,6.8208E-07,-6.3634E-07
0.125,0,-0.018422,-4.7409E-09,0.018438000000000003,6.8156E-07,-6.3606E-07
0.13,0,-0.018416000000000002,-4.7404E-09,0.018426,6.8101999999999994E-07,-6.364E-07
0.135,0,-0.018402,-4.7364E-09,0.018418,6.8002E-07,-6.3608E-07
0.14,0,-0.018394,-4.7581E-09,0.018404,6.7948E-07,-6.3642E-07
0.14500000000000002,0,-0.018386000000000003,-4.7539E-09,0.018392000000000002,6.7886E-07,-6.3642E-07
0.15,0,-0.018374,-4.7641E-09,0.018382000000000003,6.783E-07,-6.3638E-07
0.155,0,-0.01836,-4.7628E-09,0.01837,6.7727999999999993E-07,-6.3606E-07
0.16,0,-0.01835,-4.7618E-09,0.018362000000000003,6.7671999999999993E-07,-6.3619999999999994E-07
0.165,0,-0.018340000000000002,-4.767E-09,0.018348000000000003,6.7608E-07,-6.3594E-07
0.17,0,-0.018328,-4.7708E-09,0.018342,6.7538E-07,-6.3591999999999994E-07
0.17500000000000002,0,-0.018318,-4.7727E-09,0.018326000000000002,6.7472E-07,-6.3591999999999994E-07
0.18000000000000002,0,-0.018304,-4.7807E-09,0.018314,6.7434E-07,-6.3619999999999994E-07
0.185,0,-0.018292000000000003,-4.8059E-09,0.018302000000000002,6.732E-07,-6.3608E-07
0.19,0,-0.018284,-4.783E-09,0.018292000000000003,6.7251999999999994E-07,-6.359E-07
0.195,0,-0.018272,-4.7845E-09,0.018284,6.7188E-07,-6.3582E-07
0.2,0,-0.018260000000000002,-4.7845E-09,0.018268000000000003,6.713E-07,-6.3572E-07
0.20500000000000002,0,-0.018250000000000002,-4.7963E-09,0.018258,6.7065999999999995E-07,-6.357E-07
0.21000000000000002,0,-0.018234,-4.7998E-09,0.018248,6.7008E-07,-6.3562E-07
0.215,0,-0.018226000000000003,-4.8037E-09,0.018232,6.6952E-07,-6.356E-07
0.22,0,-0.018214,-4.8058E-09,0.01822,6.691E-07,-6.3598E-07
0.225,0,-0.018204,-4.8037E-09,0.018212000000000002,6.6869999999999995E-07,-6.3594E-07
0.23,0,-0.018186,-4.8084E-09,0.018196,6.6794E-07,-6.3568E-07
0.23500000000000001,0,-0.018178000000000003,-4.8051E-09,0.018184000000000002,6.6752E-07,-6.3563999999999994E-07
0.24000000000000002,0,-0.018162,-4.8107E-09,0.018176,6.666E-07,-6.3572E-07
0.24500000000000002,0,-0.018152,-4.8203E-09,0.018160000000000003,6.6607999999999994E-07,-6.357E-07
0.25,0,-0.018142000000000002,-4.8178E-09,0.018148,6.6556E-07,-6.3516E-07
0.255,0,-0.018126000000000003,-4.8285E-09,0.018136000000000003,6.6502E-07,-6.3572E-07
0.26,0,-0.018116,-4.8297E-09,0.018126000000000003,6.6444E-07,-6.3542E-07
0.265,0,-0.018102,-4.863E-09,0.018114,6.6386E-07,-6.355E-07
0.27,0,-0.018088,-4.8402E-09,0.018102,6.6316E-07,-6.3524E-07
0.275,0,-0.018078,-4.8482E-09,0.018086,6.6271999999999994E-07,-6.3546E-07
0.28,0,-0.018062,-4.8488E-09,0.018072,6.6236E-07,-6.3535999999999994E-07
0.28500000000000003,0,-0.01805,-4.8566E-09,0.018060000000000003,6.6174E-07,-6.351E-07
0.29000000000000004,0,-0.01804,-4.8561E-09,0.01805,6.6088E-07,-6.349E-07
0.29500000000000004,0,-0.018022000000000003,-4.8645E-09,0.018034,6.604E-07,-6.3516E-07
0.3,0,-0.018008000000000003,-4.864E-09,0.018024000000000002,6.6009999999999994E-07,-6.35E-07
0.305,0,-0.018000000000000002,-4.8715E-09,0.018008000000000003,6.5966E-07,-6.3479999999999994E-07
0.31,0,-0.017984,-4.8753E-09,0.017994000000000003,6.5896E-07,-6.3486E-07
0.315,0,-0.017972000000000002,-4.8888E-09,0.017978,6.5874E-07,-6.3479999999999994E-07
0.32,0,-0.017952000000000003,-4.8836999999999996E-09,0.017966000000000003,6.5856E-07,-6.3482E-07
0.325,0,-0.01794,-4.8986E-09,0.01795,6.5778E-07,-6.3472E-07
0.33,0,-0.017926,-4.9043E-09,0.01794,6.5757999999999994E-07,-6.3478E-07
0.335,0,-0.017910000000000002,-4.9075E-09,0.017920000000000002,6.5654E-07,-6.344E-07
0.34,0,-0.017892,-4.9118E-09,0.017904000000000003,6.5627999999999994E-07,-6.3432E-07
0.34500000000000003,0,-0.01788,-4.9189E-09,0.017892,6.5582E-07,-6.3434E-07
0.35000000000000003,0,-0.017862000000000003,-4.9173999999999996E-09,0.017872000000000002,6.5518E-07,-6.3416E-07
0.35500000000000004,0,-0.017846,-4.928E-09,0.017858000000000002,6.5482E-07,-6.3392E-07
0.36000000000000004,0,-0.017846,-4.9334E-09,0.017844000000000002,6.5418E-07,-6.3378E-07
0.365,0,-0.017814,-4.938E-09,0.017826,6.5396E-07,-6.3416E-07
0.37,0,-0.0178,-4.9578E-09,0.017808,6.5336E-07,-6.3384E-07
0.375,0,-0.01778,-4.9615E-09,0.01779,6.528E-07,-6.3376E-07
0.38,0,-0.017766,-4.9649E-09,0.017776,6.525E-07,-6.3376E-07
0.385,0,-0.017744000000000003,-4.9765E-09,0.017758000000000003,6.5214E-07,-6.337E-07
0.39,0,-0.017728,-4.9806E-09,0.017738,6.5196E-07,-6.3372E-07
