I/V Sweep,id_vgs_P_2
RecordTime,12/05/2023 08:13:45
Device ID,
Count,1
Flag,
Remarks,\
vg,vd,id,ig,is,iavdd,ignd
1.2,0.8,1.7171E-09,1.1311599999999999E-08,3.7668000000000004E-10,1.1769000000000001E-06,-1.1884000000000001E-06
1.195,0.8,1.7731E-09,1.0269E-08,3.7801E-10,1.1794E-06,-1.1895000000000002E-06
1.19,0.8,1.7728E-09,9.2743E-09,3.8281000000000005E-10,1.1807000000000002E-06,-1.1901E-06
1.185,0.8,1.7994E-09,8.4387E-09,3.9147000000000005E-10,1.1832000000000002E-06,-1.1916000000000002E-06
1.1800000000000002,0.8,1.8157E-09,7.6628E-09,3.9851000000000005E-10,1.1851E-06,-1.1933E-06
1.175,0.8,1.8375E-09,6.9604E-09,4.0046000000000003E-10,1.1868000000000002E-06,-1.1935E-06
1.1700000000000002,0.8,1.8244E-09,6.3251E-09,3.9391000000000004E-10,1.1883000000000001E-06,-1.1941000000000001E-06
1.165,0.8,1.8360999999999999E-09,5.7656E-09,3.9882E-10,1.1904E-06,-1.1949000000000002E-06
1.1600000000000001,0.8,1.8358E-09,5.2489E-09,3.9669000000000005E-10,1.1910000000000001E-06,-1.1959E-06
1.155,0.8,1.8543E-09,4.7901E-09,3.9925000000000004E-10,1.1919000000000002E-06,-1.1973000000000002E-06
1.1500000000000001,0.8,1.8687E-09,4.3831E-09,3.9889000000000006E-10,1.1936E-06,-1.1972000000000002E-06
1.145,0.8,1.8672E-09,4.0124E-09,4.0865000000000003E-10,1.1943000000000002E-06,-1.1978000000000002E-06
1.1400000000000001,0.8,1.8804E-09,3.6735E-09,4.1482E-10,1.1957E-06,-1.1987E-06
1.135,0.8,1.894E-09,3.3653E-09,4.1652E-10,1.1959E-06,-1.1992E-06
1.1300000000000001,0.8,1.8749E-09,3.0743E-09,4.1096000000000005E-10,1.1969000000000001E-06,-1.1998000000000001E-06
1.125,0.8,1.8927E-09,2.8362E-09,4.0551000000000003E-10,1.1986E-06,-1.2004000000000002E-06
1.12,0.8,1.9058E-09,2.6139E-09,4.0940000000000005E-10,1.1989E-06,-1.2011E-06
1.115,0.8,1.9141E-09,2.4145E-09,4.0753000000000004E-10,1.2000000000000002E-06,-1.2014E-06
1.11,0.8,1.9233E-09,2.2274E-09,4.1664E-10,1.2004000000000002E-06,-1.2022000000000001E-06
1.105,0.8,1.9176E-09,2.0681E-09,4.1117000000000004E-10,1.2011E-06,-1.2030000000000002E-06
1.1,0.8,1.9266E-09,1.9135E-09,4.2579000000000004E-10,1.2017E-06,-1.2023000000000001E-06
1.095,0.8,1.9297E-09,1.7847E-09,4.2386E-10,1.202E-06,-1.2036000000000002E-06
1.09,0.8,1.9335E-09,1.6483E-09,4.3028000000000004E-10,1.2019E-06,-1.2038E-06
1.085,0.8,1.9334E-09,1.5462E-09,4.192E-10,1.2035000000000002E-06,-1.2041E-06
1.08,0.8,1.9317E-09,1.4463E-09,4.3615000000000004E-10,1.2037000000000002E-06,-1.2051000000000001E-06
1.075,0.8,1.9426E-09,1.3642E-09,4.3064E-10,1.2042E-06,-1.2047E-06
1.07,0.8,1.9472E-09,1.2729E-09,4.428E-10,1.2042E-06,-1.2052000000000001E-06
1.065,0.8,1.9513E-09,1.2008E-09,4.2803E-10,1.2045E-06,-1.2051000000000001E-06
1.06,0.8,1.9591E-09,1.1375E-09,4.3124000000000005E-10,1.2051000000000001E-06,-1.2054000000000001E-06
1.0550000000000002,0.8,1.9472E-09,1.083E-09,4.2983000000000006E-10,1.2053000000000001E-06,-1.2061000000000002E-06
1.05,0.8,1.9505E-09,1.0276E-09,4.4259E-10,1.2049E-06,-1.2060000000000002E-06
1.0450000000000002,0.8,1.9516E-09,9.5978000000000017E-10,4.5966000000000004E-10,1.2060000000000002E-06,-1.2066E-06
1.04,0.8,1.9479E-09,9.2028000000000005E-10,4.5241000000000004E-10,1.2064000000000002E-06,-1.207E-06
