I/V Sweep,id_vds
RecordTime,08/01/2024 09:45:44
Device ID,
Count,2
Flag,
Remarks,
vd,vg,id,ig,is,iavdd,ignd
0,0,2.2927E-09,-7.100000000000001E-13,-2.5216E-09,5.8846E-07,-5.8834E-07
0.005,0,1.80648E-08,-1.6700000000000002E-12,-1.82622E-08,5.8904E-07,-5.8892E-07
0.01,0,3.12718E-08,-3.3400000000000003E-12,-3.12046E-08,5.8876E-07,-5.8862E-07
0.015000000000000001,0,4.2822E-08,-4.58E-12,-4.27602E-08,5.8882E-07,-5.8874E-07
0.02,0,5.2460399999999996E-08,-5.9E-12,-5.2372599999999993E-08,5.8884E-07,-5.8864E-07
0.025,0,6.1040599999999989E-08,-7.7800000000000012E-12,-6.081739999999999E-08,5.8864E-07,-5.8882E-07
0.030000000000000002,0,6.8359799999999987E-08,-8.8900000000000011E-12,-6.8012999999999988E-08,5.8888E-07,-5.8888E-07
0.035,0,7.47682E-08,-1.019E-11,-7.4348799999999989E-08,5.8884E-07,-5.891E-07
0.04,0,8.0325599999999992E-08,-1.1560000000000002E-11,-7.99752E-08,5.888E-07,-5.8936E-07
0.045000000000000005,0,8.5272E-08,-1.2460000000000001E-11,-8.4802E-08,5.8906E-07,-5.8946E-07
0.05,0,8.9678399999999986E-08,-1.459E-11,-8.89678E-08,5.8913999999999994E-07,-5.8934E-07
0.055,0,9.34434E-08,-1.5980000000000003E-11,-9.2964799999999988E-08,5.89E-07,-5.895E-07
0.060000000000000005,0,9.6957999999999987E-08,-1.7890000000000002E-11,-9.64006E-08,5.8888E-07,-5.8936E-07
0.065,0,1.000482E-07,-1.9240000000000003E-11,-9.9506399999999986E-08,5.889E-07,-5.8934E-07
0.07,0,1.0304899999999999E-07,-2.0930000000000002E-11,-1.0230359999999999E-07,5.8876E-07,-5.8946E-07
0.075,0,1.0565699999999999E-07,-2.2080000000000003E-11,-1.0492639999999999E-07,5.8898E-07,-5.8946E-07
0.08,0,1.0813639999999999E-07,-2.4650000000000003E-11,-1.075126E-07,5.8876E-07,-5.8984E-07
