I/V Sweep,id_vgs_P
RecordTime,12/05/2023 07:49:14
Device ID,
Count,1
Flag,
Remarks,
vg,vd,id,ig,is,iavdd,ignd
1.2,0,-1.0362E-07,1.59126E-08,5.1762E-10,1.232E-06,-1.1431000000000001E-06
1.195,0,-1.034E-07,1.4776599999999999E-08,5.4119000000000007E-10,1.2351E-06,-1.1439000000000002E-06
1.19,0,-1.028E-07,1.37266E-08,5.4436000000000007E-10,1.2362000000000001E-06,-1.1454E-06
1.185,0,-1.02E-07,1.2773799999999998E-08,5.1528E-10,1.2368000000000002E-06,-1.1461000000000001E-06
1.1800000000000002,0,-1.0133999999999999E-07,1.1913399999999999E-08,5.577E-10,1.2377E-06,-1.1468000000000002E-06
1.175,0,-1.009E-07,1.1134599999999998E-08,5.5531E-10,1.2386E-06,-1.1471000000000002E-06
1.1700000000000002,0,-1.004E-07,1.0421199999999999E-08,5.6525000000000009E-10,1.2395000000000002E-06,-1.1475E-06
1.165,0,-1E-07,9.7772E-09,5.5947E-10,1.2407E-06,-1.148E-06
1.1600000000000001,0,-9.95998E-08,9.1746E-09,5.5274E-10,1.2417000000000001E-06,-1.1491000000000001E-06
1.155,0,-9.9197999999999986E-08,8.6365E-09,5.6962E-10,1.2422000000000002E-06,-1.1503E-06
1.1500000000000001,0,-9.8473399999999993E-08,8.1447E-09,5.9164E-10,1.2432000000000002E-06,-1.1509E-06
1.145,0,-9.83738E-08,7.7014E-09,5.6222E-10,1.2441E-06,-1.1519000000000001E-06
1.1400000000000001,0,-9.7970599999999989E-08,7.286E-09,5.8735E-10,1.2450000000000002E-06,-1.1526000000000002E-06
1.135,0,-9.7474399999999985E-08,6.9131E-09,5.9779000000000006E-10,1.2449000000000001E-06,-1.1532E-06
1.1300000000000001,0,-9.7218199999999988E-08,6.5653E-09,6.0266000000000007E-10,1.2462E-06,-1.1535E-06
1.125,0,-9.6943399999999992E-08,6.2665E-09,5.9165E-10,1.2471E-06,-1.1541E-06
1.12,0,-9.647759999999999E-08,5.9707E-09,5.9144000000000008E-10,1.2472E-06,-1.1546000000000001E-06
1.115,0,-9.6050399999999985E-08,5.7058E-09,5.8844000000000009E-10,1.2479000000000002E-06,-1.1554000000000002E-06
1.11,0,-9.5789799999999989E-08,5.469E-09,5.9812E-10,1.2482000000000002E-06,-1.1561E-06
1.105,0,-9.5589999999999984E-08,5.2558E-09,5.9617E-10,1.2483000000000002E-06,-1.1563E-06
1.1,0,-9.51386E-08,5.0545E-09,5.997E-10,1.2486000000000002E-06,-1.157E-06
1.095,0,-9.4748599999999989E-08,4.8639E-09,5.9935E-10,1.2491E-06,-1.1572000000000001E-06
1.09,0,-9.4481799999999988E-08,4.6915E-09,6.0669E-10,1.2488000000000002E-06,-1.1577000000000002E-06
1.085,0,-9.420599999999999E-08,4.5319E-09,6.1851000000000007E-10,1.25E-06,-1.1583000000000002E-06
1.08,0,-9.401239999999999E-08,4.3849E-09,6.4993E-10,1.2501000000000001E-06,-1.159E-06
1.075,0,-9.3766E-08,4.2465E-09,6.3935000000000007E-10,1.2507000000000002E-06,-1.1593E-06
1.07,0,-9.35612E-08,4.1221E-09,6.1582E-10,1.2509000000000002E-06,-1.1592E-06
1.065,0,-9.340099999999999E-08,4.0026E-09,6.2095E-10,1.2508000000000002E-06,-1.1599000000000001E-06
1.06,0,-9.3202999999999991E-08,3.8846E-09,6.1171000000000005E-10,1.2510000000000002E-06,-1.1601000000000001E-06
1.0550000000000002,0,-9.3032799999999986E-08,3.7877E-09,6.2358E-10,1.2515000000000002E-06,-1.1607000000000002E-06
1.05,0,-9.281479999999999E-08,3.6873E-09,6.2562000000000006E-10,1.252E-06,-1.1607000000000002E-06
1.0450000000000002,0,-9.27246E-08,3.5988E-09,6.3895000000000005E-10,1.2522E-06,-1.1612000000000002E-06
1.04,0,-9.2425399999999991E-08,3.5125E-09,6.3665000000000007E-10,1.2522E-06,-1.1615E-06
1.0350000000000001,0,-9.2262E-08,3.4304E-09,6.3326E-10,1.2523E-06,-1.1626E-06
1.03,0,-9.19426E-08,3.3538E-09,6.4437E-10,1.2531000000000001E-06,-1.1621E-06
1.0250000000000001,0,-9.1682599999999993E-08,3.2847E-09,6.4472E-10,1.2531000000000001E-06,-1.1624E-06
1.02,0,-9.14854E-08,3.2156E-09,6.3864000000000008E-10,1.2526E-06,-1.1626E-06
1.0150000000000001,0,-9.14462E-08,3.1552E-09,6.4486000000000009E-10,1.2527E-06,-1.1634000000000002E-06
1.01,0,-9.1296599999999992E-08,3.0892E-09,6.585900000000001E-10,1.2534000000000002E-06,-1.1636000000000002E-06
1.0050000000000001,0,-9.1227999999999988E-08,3.0338E-09,6.726200000000001E-10,1.2538000000000002E-06,-1.1636000000000002E-06
1,0,-9.11148E-08,2.9753E-09,6.5118E-10,1.2543000000000002E-06,-1.1636000000000002E-06
0.995,0,-9.1010399999999988E-08,2.9257E-09,6.555400000000001E-10,1.2534000000000002E-06,-1.1641000000000002E-06
0.9900000000000001,0,-9.0817599999999991E-08,2.8728E-09,6.6942000000000005E-10,1.2543000000000002E-06,-1.1645E-06
0.9850000000000001,0,-9.0823599999999985E-08,2.8238E-09,6.8353E-10,1.2539000000000002E-06,-1.1642000000000002E-06
0.98000000000000009,0,-9.0746399999999993E-08,2.7776E-09,6.7341000000000006E-10,1.2546E-06,-1.1641000000000002E-06
0.97500000000000009,0,-9.0504999999999989E-08,2.7296E-09,6.544E-10,1.2546E-06,-1.1656000000000001E-06
0.97000000000000008,0,-9.02146E-08,2.6875E-09,6.8922E-10,1.2545000000000002E-06,-1.1653E-06
0.96500000000000008,0,-9.0162E-08,2.6429E-09,7.0517000000000006E-10,1.2548E-06,-1.1663000000000002E-06
0.96000000000000008,0,-9.0002199999999985E-08,2.6034E-09,7.1081E-10,1.255E-06,-1.1661000000000002E-06
0.95500000000000007,0,-8.99466E-08,2.5642E-09,7.239900000000001E-10,1.2568000000000002E-06,-1.1666000000000002E-06
0.95000000000000007,0,-8.9978999999999988E-08,2.5242E-09,7.3606E-10,1.2552E-06,-1.1667000000000002E-06
0.94500000000000006,0,-8.9892599999999988E-08,2.4878E-09,7.6053000000000006E-10,1.2551E-06,-1.1663000000000002E-06
0.94000000000000006,0,-8.97356E-08,2.4464E-09,7.7684000000000008E-10,1.2560000000000001E-06,-1.1669000000000002E-06
0.935,0,-8.9677799999999993E-08,2.4129E-09,7.788E-10,1.2559000000000001E-06,-1.1663000000000002E-06
0.93,0,-8.9577799999999986E-08,2.3779E-09,7.9953E-10,1.2562000000000001E-06,-1.1670000000000002E-06
0.925,0,-8.9667999999999993E-08,2.3424E-09,8.3858E-10,1.2555E-06,-1.1673E-06
0.92,0,-8.939039999999999E-08,2.3107E-09,8.8873000000000009E-10,1.2559000000000001E-06,-1.1678E-06
0.915,0,-8.9360999999999989E-08,2.2733E-09,9.042E-10,1.2569000000000002E-06,-1.1675E-06
0.91,0,-8.9298599999999989E-08,2.2459E-09,9.5868E-10,1.2564000000000002E-06,-1.1678E-06
0.905,0,-8.9257399999999985E-08,2.2092E-09,1.0024400000000001E-09,1.2568000000000002E-06,-1.1685000000000001E-06
0.9,0,-8.9169599999999989E-08,2.1807E-09,1.0829800000000001E-09,1.2567000000000002E-06,-1.1682E-06
0.895,0,-8.91668E-08,2.1484E-09,1.1391E-09,1.2569000000000002E-06,-1.1688000000000001E-06
0.89,0,-8.9178399999999988E-08,2.1178E-09,1.2328E-09,1.2572000000000002E-06,-1.1685000000000001E-06
0.885,0,-8.93034E-08,2.0847E-09,1.3216E-09,1.2577E-06,-1.1690000000000002E-06
0.88,0,-8.93406E-08,2.0584E-09,1.4499E-09,1.2566000000000002E-06,-1.1687000000000001E-06
0.875,0,-8.9332E-08,2.03E-09,1.5922E-09,1.2571000000000002E-06,-1.1692000000000002E-06
0.87,0,-8.94468E-08,1.9986E-09,1.7515E-09,1.2567000000000002E-06,-1.1684000000000001E-06
0.865,0,-8.9490799999999993E-08,1.9708E-09,1.9507E-09,1.2566000000000002E-06,-1.1696000000000002E-06
0.86,0,-8.9649999999999986E-08,1.9373E-09,2.1634E-09,1.2577E-06,-1.1690000000000002E-06
0.85500000000000009,0,-9.0034799999999988E-08,1.9143E-09,2.4331E-09,1.258E-06,-1.1695000000000002E-06
0.85000000000000009,0,-9.0031599999999987E-08,1.8853E-09,2.7374E-09,1.2576E-06,-1.1694000000000002E-06
0.84500000000000008,0,-9.034299999999999E-08,1.8548E-09,3.0935E-09,1.2578E-06,-1.1702E-06
0.84000000000000008,0,-9.0708599999999987E-08,1.8286E-09,3.5103E-09,1.2572000000000002E-06,-1.1693000000000002E-06
0.83500000000000008,0,-9.1183399999999985E-08,1.8E-09,4.0099E-09,1.2575E-06,-1.1694000000000002E-06
0.83000000000000007,0,-9.170799999999999E-08,1.7727E-09,4.5925E-09,1.2573000000000002E-06,-1.1692000000000002E-06
0.82500000000000007,0,-9.22696E-08,1.7471E-09,5.2913E-09,1.2579E-06,-1.17E-06
0.82000000000000006,0,-9.3151399999999993E-08,1.7171E-09,6.0946E-09,1.2589000000000001E-06,-1.1703E-06
0.81500000000000006,0,-9.39112E-08,1.6904E-09,7.0412E-09,1.2579E-06,-1.1699E-06
0.81,0,-9.4788999999999989E-08,1.6616E-09,8.1491E-09,1.2586000000000001E-06,-1.1707E-06
0.805,0,-9.6008E-08,1.6338E-09,9.4664E-09,1.2576E-06,-1.1702E-06
0.8,0,-9.7493999999999986E-08,1.6081E-09,1.09917E-08,1.2589000000000001E-06,-1.1709E-06
0.795,0,-9.9474599999999987E-08,1.5807E-09,1.2834599999999999E-08,1.2583E-06,-1.1712000000000001E-06
0.79,0,-1.0140339999999999E-07,1.5538E-09,1.4929799999999998E-08,1.2578E-06,-1.171E-06
0.785,0,-1.0394919999999998E-07,1.5246E-09,1.7457E-08,1.2587000000000001E-06,-1.1715000000000001E-06
0.78,0,-1.0676699999999999E-07,1.498E-09,2.0364799999999997E-08,1.2584E-06,-1.1717000000000002E-06
0.775,0,-1.1016739999999999E-07,1.4703E-09,2.3841599999999998E-08,1.2584E-06,-1.1716000000000001E-06
0.77,0,-1.1425699999999999E-07,1.4423E-09,2.7856199999999996E-08,1.2590000000000001E-06,-1.1719000000000002E-06
0.765,0,-1.1886E-07,1.4151E-09,3.2652399999999995E-08,1.2594000000000002E-06,-1.1719000000000002E-06
0.76,0,-1.246E-07,1.3884E-09,3.8230799999999996E-08,1.2593000000000002E-06,-1.1718000000000002E-06
0.755,0,-1.3112E-07,1.3586E-09,4.4890399999999995E-08,1.2588000000000001E-06,-1.1716000000000001E-06
0.75,0,-1.3866E-07,1.3324E-09,5.2522999999999993E-08,1.2596000000000002E-06,-1.1723000000000002E-06
0.745,0,-1.4786E-07,1.3034E-09,6.17528E-08,1.2597000000000002E-06,-1.1719000000000002E-06
0.74,0,-1.5848E-07,1.2729E-09,7.2354799999999991E-08,1.2592000000000002E-06,-1.1722000000000002E-06
0.735,0,-1.7069999999999999E-07,1.2427E-09,8.4909599999999989E-08,1.2593000000000002E-06,-1.1721000000000002E-06
0.73,0,-1.8584E-07,1.2154E-09,9.9791799999999987E-08,1.2600000000000002E-06,-1.1721000000000002E-06
0.72500000000000009,0,-2.0288E-07,1.1836E-09,1.1706E-07,1.2591000000000002E-06,-1.1725000000000002E-06
0.72000000000000008,0,-2.2363999999999998E-07,1.1544E-09,1.378E-07,1.2594000000000002E-06,-1.1722000000000002E-06
0.71500000000000008,0,-2.472E-07,1.1243E-09,1.6168E-07,1.2596000000000002E-06,-1.1732E-06
