I/V Sweep,id_vgs_P_2
RecordTime,05/30/2023 13:23:03
Device ID,
Count,1
Flag,
Remarks,
vg,vd,id,ig,is,iavdd,ignd
1.2,0,-7.2642799999999987E-08,7.031E-09,-1.9489E-10,5.0032E-07,-4.3444E-07
1.195,0,-7.17246E-08,6.9324E-09,-1.8653000000000003E-10,4.9946E-07,-4.3446E-07
1.19,0,-7.0889399999999989E-08,6.8316E-09,-1.7457000000000002E-10,4.9872E-07,-4.345E-07
1.185,0,-7.0074599999999989E-08,6.7349E-09,-1.6772000000000002E-10,4.9794E-07,-4.3448E-07
1.1800000000000002,0,-6.92526E-08,6.6432E-09,-1.5724000000000002E-10,4.972E-07,-4.3439999999999997E-07
1.175,0,-6.8517199999999988E-08,6.5527E-09,-1.4951E-10,4.9654E-07,-4.3442E-07
1.1700000000000002,0,-6.7786199999999993E-08,6.4638E-09,-1.4169E-10,4.9592E-07,-4.3439999999999997E-07
1.165,0,-6.7067799999999991E-08,6.3745E-09,-1.3266E-10,4.955E-07,-4.3464E-07
1.1600000000000001,0,-6.6396E-08,6.2782E-09,-1.2354000000000002E-10,4.9462E-07,-4.3439999999999997E-07
1.155,0,-6.5677E-08,6.1794E-09,-1.0967000000000001E-10,4.9396E-07,-4.3439999999999997E-07
1.1500000000000001,0,-6.5141799999999991E-08,6.0929E-09,-1.0142000000000001E-10,4.936E-07,-4.3436E-07
1.145,0,-6.4560199999999988E-08,6.0118E-09,-8.7160000000000012E-11,4.9296E-07,-4.3436E-07
1.1400000000000001,0,-6.392899999999999E-08,5.9352E-09,-7.852E-11,4.9254E-07,-4.3439999999999997E-07
1.135,0,-6.3423E-08,5.8488E-09,-6.485E-11,4.9206E-07,-4.3442E-07
1.1300000000000001,0,-6.28718E-08,5.7653E-09,-5.099E-11,4.914E-07,-4.3434E-07
1.125,0,-6.23938E-08,5.6803E-09,-3.241E-11,4.91E-07,-4.3432E-07
1.12,0,-6.1879199999999992E-08,5.5967E-09,-1.834E-11,4.9068E-07,-4.3436E-07
1.115,0,-6.1439799999999989E-08,5.5138E-09,3.2200000000000004E-12,4.9025999999999994E-07,-4.3428E-07
1.11,0,-6.1015199999999992E-08,5.4422E-09,2.562E-11,4.898E-07,-4.3436E-07
