Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	2.553e-11	-1.61e-12	-3.702e-11	3.3336e-07	-3.334e-07	4.2245e-09	2.45e-11	-4.3383e-09	3.3334e-07	-3.3322e-07	3.9138e-07	1.2738e-10	-4.5366e-07	3.333e-07	-3.3334e-07	-4.4506e-06	7.4754e-10	4.5329e-06	3.3334e-07	-3.3328e-07	-1.4498e-05	3.4745e-09	1.5314e-05	3.3336e-07	-3.333e-07	-1.8642e-05	1.35626e-08	2.3734e-05	3.3304e-07	-3.329e-07	-1.9584e-05	5.3198e-08	2.8868e-05	3.3388e-07	-3.338e-07
0.005	1.1805e-10	0	-1.0854e-10	3.3356e-07	-3.3352e-07	1.60558e-08	2.633e-11	-1.61906e-08	3.3324e-07	-3.3322e-07	2.0361e-06	1.2367e-10	-2.0159e-06	3.3328e-07	-3.3324e-07	4.2774e-05	7.266e-10	-4.1278e-05	3.328e-07	-3.3278e-07	6.8128e-05	3.3721e-09	-0.00015586	3.3334e-07	-3.3332e-07	6.8376e-05	1.32024e-08	-0.00026052	3.3298e-07	-3.3306e-07	6.2884e-05	5.17816e-08	-0.00033248	3.3364e-07	-3.335e-07
0.01	1.7855e-10	-2.14e-12	-1.6083e-10	3.3354e-07	-3.3352e-07	2.54812e-08	2.502e-11	-2.54596e-08	3.3336e-07	-3.3322e-07	3.3572e-06	1.1981e-10	-3.3637e-06	3.333e-07	-3.3322e-07	8.303e-05	7.0443e-10	-8.622e-05	3.3284e-07	-3.3286e-07	0.00032438	3.2493e-09	-0.00032482	3.3334e-07	-3.3332e-07	0.00054728	1.28788e-08	-0.00054656	3.3294e-07	-3.3294e-07	0.0006992	5.04484e-08	-0.00069906	3.335e-07	-3.3352e-07
0.015	2.4288e-10	3.8e-13	-2.1722e-10	3.3356e-07	-3.3358e-07	3.33196e-08	2.535e-11	-3.30948e-08	3.3334e-07	-3.3324e-07	4.4766e-06	1.1422e-10	-4.4863e-06	3.333e-07	-3.3328e-07	0.00012688	6.8146e-10	-0.00012652	3.328e-07	-3.328e-07	0.00049044	3.1806e-09	-0.0004901	3.334e-07	-3.3334e-07	0.00083356	1.25482e-08	-0.00083262	3.3294e-07	-3.331e-07	0.00107036	4.90848e-08	-0.00106994	3.335e-07	-3.335e-07
0.02	2.9408e-10	-2.88e-12	-2.5745e-10	3.334e-07	-3.3344e-07	3.95948e-08	2.366e-11	-3.97474e-08	3.3326e-07	-3.3336e-07	5.4323e-06	1.1397e-10	-5.4083e-06	3.3336e-07	-3.3328e-07	0.00016302	6.624e-10	-0.0001629	3.3286e-07	-3.328e-07	0.00064792	3.1057e-09	-0.00064798	3.3334e-07	-3.3332e-07	0.00111128	1.22272e-08	-0.00111034	3.3276e-07	-3.3292e-07	0.0014334	4.78254e-08	-0.0014324	3.334e-07	-3.3346e-07
0.025	3.3399e-10	-6.5e-13	-2.8588e-10	3.335e-07	-3.3364e-07	4.50282e-08	2.136e-11	-4.49682e-08	3.3336e-07	-3.3328e-07	6.1903e-06	1.108e-10	-6.1924e-06	3.3328e-07	-3.3324e-07	0.00019634	6.3388e-10	-0.000196	3.3278e-07	-3.3292e-07	0.00080064	3.0317e-09	-0.0008006	3.3334e-07	-3.3336e-07	0.0013858	1.192e-08	-0.0013862	3.3302e-07	-3.3298e-07	0.001793	4.66172e-08	-0.0017926	3.335e-07	-3.3352e-07
0.03	3.6973e-10	-4.05e-12	-3.2579e-10	3.334e-07	-3.335e-07	4.9606e-08	2.003e-11	-4.94186e-08	3.3338e-07	-3.3334e-07	6.8464e-06	1.0673e-10	-6.8644e-06	3.3328e-07	-3.3334e-07	0.0002271	6.2076e-10	-0.00022696	3.3292e-07	-3.3292e-07	0.00095022	2.9526e-09	-0.00095088	3.3332e-07	-3.3332e-07	0.0016588	1.16428e-08	-0.0016596	3.3292e-07	-3.3296e-07	0.002153	4.53936e-08	-0.0021536	3.3356e-07	-3.3358e-07
0.035	3.9423e-10	-2.32e-12	-3.3758e-10	3.3352e-07	-3.3352e-07	5.31546e-08	2.018e-11	-5.30304e-08	3.3282e-07	-3.3286e-07	7.401e-06	1.0607e-10	-7.4145e-06	3.333e-07	-3.333e-07	0.0002549	6.0853e-10	-0.00025468	3.3296e-07	-3.3294e-07	0.00109306	2.8682e-09	-0.00109278	3.3276e-07	-3.328e-07	0.001925	1.13574e-08	-0.0019248	3.3296e-07	-3.3294e-07	0.0025076	4.42706e-08	-0.0025068	3.3348e-07	-3.336e-07
0.04	4.2936e-10	-3.33e-12	-3.6535e-10	3.335e-07	-3.3352e-07	5.60334e-08	2.16e-11	-5.62248e-08	3.3286e-07	-3.3294e-07	7.8556e-06	1.0255e-10	-7.8525e-06	3.3332e-07	-3.3336e-07	0.00028026	5.8542e-10	-0.0002801	3.3292e-07	-3.3284e-07	0.001233	2.7889e-09	-0.0012324	3.3282e-07	-3.3276e-07	0.0021904	1.10576e-08	-0.0021892	3.3288e-07	-3.3298e-07	0.0028632	4.31284e-08	-0.0028628	3.3352e-07	-3.3352e-07
0.045	4.4372e-10	-5.28e-12	-3.7481e-10	3.3336e-07	-3.3342e-07	5.8692e-08	2.218e-11	-5.8521e-08	3.3292e-07	-3.3298e-07	8.2353e-06	1.0125e-10	-8.2535e-06	3.3342e-07	-3.3334e-07	0.00030284	5.7635e-10	-0.0003026	3.328e-07	-3.328e-07	0.0013644	2.73e-09	-0.0013646	3.3274e-07	-3.3274e-07	0.0024454	1.08118e-08	-0.0024456	3.3292e-07	-3.3298e-07	0.0032108	4.2081e-08	-0.0032094	3.3354e-07	-3.335e-07
