|Vgs|	Gm_|Vds|=0.01V	Gm_|Vds|=0.02V	Gm_|Vds|=0.03V	Gm_|Vds|=0.04V	Gm_|Vds|=0.05V	Gm_|Vds|=0.06V	Gm_|Vds|=0.07V	Gm_|Vds|=0.08V	Gm_|Vds|=0.09V	Gm_|Vds|=0.1V
-0.3	-9.15600000000031e-08	-1.11560000000002e-07	-1.20800000000002e-07	-1.2684e-07	-1.81360000000006e-07	-1.62360000000005e-07	-1.96000000000004e-07	-5.60000000000012e-08	-1.92000000000002e-07	-4.40000000000005e-08
-0.295	-8.28900000000009e-08	-9.26933333333336e-08	-1.00943333333334e-07	-1.10159999999999e-07	-1.42016666666669e-07	-1.42460000000002e-07	-1.50666666666668e-07	-7.76666666666664e-08	-1.79e-07	-6.36666666666666e-08
-0.29	-7.20100000000005e-08	-7.91240000000002e-08	-8.86340000000001e-08	-9.59539999999995e-08	-1.15380000000001e-07	-1.22486000000001e-07	-1.264e-07	-8.41999999999997e-08	-1.42e-07	-8.23999999999999e-08
-0.285	-6.58219999999998e-08	-7.00179999999997e-08	-7.80639999999997e-08	-8.49819999999994e-08	-9.37859999999996e-08	-1.10144e-07	-1.06e-07	-9.21999999999995e-08	-1.25599999999999e-07	-9.55999999999997e-08
-0.28	-5.98899999999998e-08	-6.2034e-08	-6.98440000000001e-08	-7.49740000000001e-08	-7.84519999999997e-08	-9.0282e-08	-9.12000000000001e-08	-9.67999999999997e-08	-1.076e-07	-1.044e-07
-0.275	-5.57359999999998e-08	-6.0452e-08	-6.64379999999999e-08	-6.98180000000001e-08	-7.62059999999996e-08	-7.884e-08	-8.74e-08	-9.49999999999999e-08	-9.73999999999999e-08	-1.048e-07
-0.27	-5.43739999999999e-08	-6.5946e-08	-6.35199999999998e-08	-6.74919999999999e-08	-7.69779999999996e-08	-7.78620000000001e-08	-8.54e-08	-9.36000000000001e-08	-9.97999999999998e-08	-1.016e-07
-0.265	-5.27439999999999e-08	-6.05399999999999e-08	-5.9902e-08	-6.4404e-08	-7.08499999999998e-08	-7.0724e-08	-8.16000000000001e-08	-9.46e-08	-9.95999999999997e-08	-9.91999999999999e-08
-0.26	-4.91799999999999e-08	-4.0028e-08	-5.70359999999998e-08	-6.089e-08	-6.57000000000001e-08	-6.7894e-08	-7.92000000000001e-08	-9.2e-08	-9.37999999999997e-08	-9.64000000000001e-08
-0.255	-4.63219999999999e-08	-2.7944e-08	-5.40479999999999e-08	-5.91859999999999e-08	-6.36640000000002e-08	-7.5178e-08	-7.69640000000001e-08	-8.57999999999999e-08	-8.92e-08	-9.21999999999999e-08
-0.25	-4.47519999999999e-08	-2.48539999999999e-08	-5.236e-08	-5.79239999999999e-08	-5.83560000000003e-08	-7.1864e-08	-7.40439999999999e-08	-8.22e-08	-8.46e-08	-8.75999999999999e-08
-0.245	-4.31279999999998e-08	-1.7456e-08	-5.14959999999999e-08	-5.42500000000001e-08	-5.38580000000003e-08	-6.38759999999999e-08	-7.2478e-08	-8.06e-08	-8.2e-08	-9.03999999999999e-08
-0.24	-4.10819999999999e-08	-1.90999999999999e-08	-4.86839999999998e-08	-5.05319999999999e-08	-5.55080000000002e-08	-6.21659999999998e-08	-6.995e-08	-7.46e-08	-8.30000000000001e-08	-1.012e-07
-0.235	-3.93000000000002e-08	-3.4178e-08	-4.52940000000001e-08	-4.89040000000001e-08	-5.54540000000001e-08	-5.65740000000001e-08	-6.52040000000001e-08	-6.90000000000002e-08	-8.64000000000005e-08	-1.044e-07
-0.23	-3.80920000000001e-08	-4.14780000000001e-08	-4.32720000000001e-08	-4.84480000000003e-08	-5.1914e-08	-4.95240000000002e-08	-6.22060000000001e-08	-6.78000000000003e-08	-8.64000000000004e-08	-1.064e-07
-0.225	-3.69900000000001e-08	-3.96760000000001e-08	-4.1016e-08	-4.76680000000004e-08	-4.97819999999999e-08	-5.50000000000002e-08	-6.51720000000002e-08	-6.42000000000002e-08	-7.74000000000003e-08	-1.114e-07
-0.22	-3.90420000000002e-08	-3.8116e-08	-3.9588e-08	-4.74260000000003e-08	-4.7666e-08	-6.18960000000003e-08	-6.78060000000001e-08	-6.38e-08	-6.70000000000003e-08	-9.82000000000005e-08
-0.215	-4.19220000000001e-08	-3.65420000000003e-08	-3.99400000000002e-08	-4.72920000000003e-08	-4.65060000000002e-08	-5.70540000000003e-08	-6.23700000000001e-08	-6.74e-08	-6.12000000000003e-08	-7.96000000000007e-08
-0.21	-3.86379999999999e-08	-3.64600000000003e-08	-3.93640000000001e-08	-4.51300000000002e-08	-4.73280000000001e-08	-5.32379999999999e-08	-5.6438e-08	-6.31999999999997e-08	-5.53999999999998e-08	-7.90000000000002e-08
-0.205	-3.3936e-08	-3.69420000000003e-08	-3.85280000000001e-08	-4.14320000000001e-08	-4.7566e-08	-5.65439999999998e-08	-5.2808e-08	-5.97999999999997e-08	-5.15999999999997e-08	-7.22e-08
-0.2	-3.23760000000002e-08	-3.57440000000002e-08	-3.82680000000001e-08	-3.83999999999998e-08	-4.49879999999999e-08	-5.99439999999998e-08	-4.59419999999999e-08	-5.95999999999998e-08	-5.61999999999997e-08	-6.08000000000001e-08
-0.195	-2.67560000000001e-08	-3.44200000000001e-08	-3.59140000000001e-08	-3.77359999999998e-08	-4.1796e-08	-5.84599999999999e-08	-4.31039999999998e-08	-5.03999999999999e-08	-6.03999999999999e-08	-6.84000000000001e-08
